"game_date","analysis_target","game_ID","tile_List","winner","Loser","gamelog_json"
"2022/8/14 18:44","Cさん","東1-0","3p1z2p5z5m4p7s7s9p6z1s2p3z3p9s2z3m6z3s8m6p6s6z4m7m1s8s9s6p3s1m8m3z4s1p6s7p5p2s6s3p6m6m0m4m0s5p4z6s4p2p3m7z3m2z3s9m7s1s5m9m3z1p9s2z1m6z4m9p3m2m1z7p5p5z8s9m5z7p2p3p9p1m","P1","P2","{'dan':['雀豪★1','雀聖★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[0,0,0],[25000,25000,25000,25000],[27],[],[12,15,17,18,24,28,28,29,31,34,34,38,47],[47,45,37,22,42,18,14,39,18,36,36,51,44,'3636p36',47,19,19,42,29],[31,29,45,12,15,42,37,17,38,39,14,22,60,24,51,60,60,60,60],[11,12,16,17,52,27,32,33,37,41,44,44,45],[23,15,29,43,13,26,17,26,43,27,23,14,36,24,13,37,43,11],[45,41,37,60,29,'r23',60,60,60,60,60,60,60,60,60,60,60,60],[17,18,19,21,26,26,32,35,35,38,42,43,47],[41,24,46,23,46,36,31,33,34,25,16,53,22,42,31,21,46],[32,38,24,60,21,43,41,42,35,26,19,46,60,60,46,60,60],[12,14,16,21,24,28,28,32,34,35,39,41,44],[22,37,31,39,33,46,38,11,21,32,16,25,13,33,15,39,14],[21,41,44,31,39,60,32,60,60,60,22,14,24,13,12,60,39],['流局',[1500,1500,-1500,-1500]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[555.0,2494.0,886.0,2579.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 18:44","Cさん","東1-1","2z1p9s9p8p1m8m8m3m0p4p4m6m6m7m8m4m2p5m6z7p2p3z4s4p8s4z1s5m3s6s1z8p4p9m4z6m9p3z4m8p5p7z7m8s9s9m8m5z3p5s3m2m4s4z9m3z6p5s3s2s7s6m1p7s5p7p4s3p1z3s7s3s1z5z3m7p9s0s6p2m6z9s","P4","P3","{'dan':['雀豪★1','雀聖★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[0,1,1],[26500,25500,23500,23500],[53,27],[39,13],[12,12,14,51,15,19,21,23,26,31,31,31,45],[46,28,18,16,14,27,24,15,28,16],[60,19,45,18,21,'r23',60,60,60],[11,11,13,17,22,23,24,32,36,36,37,42,43],[42,'4242p42',11,13,'111111m11',39,16,22,22,38,33,24],[43,37,32,17,0,60,60,22,60,60,60,60],[11,17,22,25,26,27,29,32,36,38,42,45,47],[21,39,18,52,24,17,15,43,44,36,19],[42,45,47,11,39,29,32,60,60,21,38],[21,28,29,32,34,35,38,41,42,44,46,47,47],[29,'p474747',14,18,46,34,31,41,44],[42,21,41,29,44,18,38,60,60],['和了',[26300,-8100,-8100,-8100],[0,0,0,'倍満8000点∀','一盃口(1飜)','門前清自摸和(1飜)','立直(1飜)','ドラ(1飜)','赤ドラ(1飜)','裏ドラ(5飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[555.0,2494.0,886.0,2579.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 18:44","Cさん","東1-2","4m9p6s2z8m9s4z9s2m3p2p5s3m5m3z7z8m2m9m4s3s1p3s1m7m2z9m3p2p1s2s2p3s1m5z8p6m4s4z5z7m6s1s0p7p1m8s3m4z1s7s4s3z6m3z8s3m8p9m7z2z7s2m6m2p4p7z2s5z8p4m4p6z5m9m7p8m7m2z6p6z3m5p","P1","P2","{'dan':['雀豪★1','雀聖★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[0,2,0],[51800,17400,15400,15400],[42],[],[12,14,21,24,26,27,28,29,33,53,36,36,41],[44,29,39,23,'c131214',18,33,21,42,'c222324',33,16,45,52,13],[60,41,21,39,29,29,18,60,60,36,60,60,60,28,60],[51,23,23,25,25,31,32,32,35,37,38,41,43],[14,36,44,22,15,12,33,19,31,11,'c161451',17,27,44],[41,31,43,44,38,60,15,60,60,33,11,60,22,60],[14,15,16,17,21,21,26,26,27,29,37,39,46],[42,39,35,43,19,11,23,32,45,34,36,11,31],[60,46,29,60,60,60,17,21,21,39,39,60,60],[11,18,24,29,34,35,38,39,41,41,45,46,47],['41p4141',18,12,13,47,34,'1818p18',17,22,22,28,44,31,38,37],[29,11,60,60,46,45,24,60,60,60,60,60,60,39,60],['和了',[6400,0,0,-6400],[0,3,0,'30符3飜5800点','断幺九(1飜)','赤ドラ(2飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[555.0,2494.0,886.0,2579.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 18:44","Cさん","東1-3","1s7z9p1m9m9s7z1m4m2m4z4p7p8p5m7p5s4s3z2z4p2p1m9s6m2p6p6p0s1z7s9p6m3m1z2s8s1z5z2z4m3s5p5s7p7p8s3p1s2s7s6s5m3z5z8m5s4m8p8m1z4z3p5p2p1p2s0m5p6p6s8m1p2s3s2z3s7m3s9p7m6m3p","P1","P2","{'dan':['雀豪★1','雀聖★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[0,3,0],[58200,17400,15400,9000],[33,33],[],[12,12,13,19,19,23,28,31,36,36,45,46,46],[47,11,11,24,27,42,39,26,29,32,42,25,38,37,45,28,25,32],[31,28,23,60,45,47,60,27,60,42,60,13,26,32,60,36,36,60],[13,16,21,24,29,31,37,42,43,45,46,46,47],[31,19,14,27,35,24,16,53,16,38,14,35,23,36,18,18,22,51],[29,43,21,19,47,45,27,42,37,16,13,60,'r60',60,60,60,60,60],[13,14,17,17,18,22,24,28,34,37,39,44,44],[47,39,12,28,34,22,22,41,13,41,'p131313',27,31,15,35,41,'4444p44','m22222222',23],[60,28,37,39,39,28,24,60,18,60,12,60,14,60,60,60,31,0,60],[11,12,15,19,21,52,26,34,34,38,38,39,43],[29,47,44,15,43,11,26,37,41,45,33,27,32,43,14,44,23,21],[43,29,19,21,60,39,47,44,37,60,12,60,41,60,32,60,60,60],['流局',[-1500,1500,1500,-1500]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[555.0,2494.0,886.0,2579.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 18:44","Cさん","東2-4","4z4m6s9m0m2z6p6m5s7p8m6p8s8p2s1p5p6p4z8p2z2m5z7m4s8p9s7p2p9m4p1p1p7z2z8m5m7s3m9p9p6s4s9s7s9m4z1m4p1s4m5z2m4s7z1z2s1z7m6s3p5z5p3m3s7z3s4s2p1m2s7p8m2m6z5m2m0p4m6z2z9s1s","P3","ツモ","{'dan':['雀豪★1','雀聖★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[1,4,1],[56700,17900,16900,7500],[14],[52],[13,15,16,16,22,23,25,26,29,35,38,41,41],[19,16,26,21,28,17,27,21,18,29,39,11,45,41],[29,19,38,35,60,13,'r26',60,60,60,60,60,60],[13,14,18,19,24,31,33,36,37,39,43,43,46],[46,'4343p43',51,35,38,25,42,34,22,21,15,29,37,24,12],[39,24,18,19,31,60,60,33,46,46,21,60,38,37,37],[11,16,17,22,23,28,29,33,53,35,37,43,47],[44,14,42,27,28,26,12,28,19,47,37,36,19,31,34],[43,44,47,11,42,37,33,29,60,35,53,28,28,19,28],[11,17,21,23,24,27,31,32,38,38,43,44,45],[36,26,18,32,44,45,39,24,42,13,34,44,14,47],[43,11,44,45,21,44,45,26,60,60,38,39,44,38],['和了',[11200,-4400,-2400,-2400],[0,0,0,'満貫2000-4000点','門前清自摸和(1飜)','役牌:場風牌(1飜)','立直(1飜)','ドラ(1飜)','裏ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[555.0,2494.0,886.0,2579.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 18:44","Cさん","東3-0","2s2p3p6s3s9m3p9p1p6p9p7z3m3m5m4z1s7m3z4p1z5z4m7p8p6p5p4z9s6z4p1z3p8p3m5m2z5z6p1z4p6s2z6m3z7p8m7s6m7z7s8p4s5z3s6z9p7p2m8s4m4p9m1s3s1p1p9s9m5p5s6s8m6z2m1s6p0p1z2p2s2s4s","P4","ツモ","{'dan':['雀豪★1','雀聖★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[2,0,0],[66900,13500,14500,5100],[41],[52],[51,15,16,17,29,31,32,33,43,43,44,46,47],[22,19,26,13,17,45,26,46,28,45,36,27,16,34,29,14,33],[29,44,46,47,43,43,45,60,60,60,13,22,19,27,60,17,36],[11,12,14,14,18,22,22,25,34,53,35,39,47],[23,23,29,15,43,14,25,24,13,26,42,'p222222',47,45,27,24],[39,11,18,29,47,43,12,35,60,15,60,25,60,60,60,24],[11,11,13,19,21,23,27,28,34,36,37,38,39],[42,36,29,47,44,24,27,44,41,15,41,16,18,37,33,12,19],[19,34,13,60,36,21,42,60,44,41,15,41,39,60,27,29,28],[11,12,16,17,17,18,35,37,38,38,42,44,45],[32,33,21,13,31,41,28,39,23,42,24,43,37,28,46,38,31],[44,45,60,17,'r42',60,60,60,60,60,60,60,60,60,60,60,60],['和了',[-2000,3000,0,0],[1,0,1,'30符2飜2000点','断幺九(1飜)','赤ドラ(1飜)'],[-1300,0,0,1300],[3,0,3,'40符1飜1300点','立直(1飜)','裏ドラ(0飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[555.0,2494.0,886.0,2579.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 18:44","Cさん","東4-0","9p3p6p3p1s6m7s3m5z7p4m4z4z2p5m7z8p4m4s3p3s8m6m8s5s2p8m6s8m7z1m4s1m2p2z1z9s5z6p3s6z6m6m4p7s5p0s4p1p7p7m8s8s1p9p3m0m9m7s9m3z4m7m2s2m4z4m2z2s3m3z4p2s3m2p3s2m7m1s1z2z1m9s","P3","ツモ","{'dan':['雀豪★1','雀聖★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[3,0,0],[63600,16500,14500,5400],[31],[],[12,12,15,18,21,27,28,29,33,36,36,37,46],[29,31,13,44,34,16],[21,46,29,60,31,18],[17,19,31,34,35,42,43,44,45,46,46,47,47],[23,'p464646',45,44,'4545p45','47p4747',23,38],[60,17,19,43,31,42,60,60],[19,21,52,26,26,28,31,32,35,36,39,41,45],[26,16,27,22,15,28,33,35],[31,41,39,45,19,21,15,36],[11,15,23,24,25,25,27,28,29,34,38,39,41],[43,23,37,14,47,14,18],[11,43,34,41,60,'r15',60],['和了',[0,33000,-16000,-16000],[1,2,3,'役満32000点','大三元(役満)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[555.0,2494.0,886.0,2579.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
