player_id,nickname,level,対局数,和了率,ツモ率,ダマ率,放銃率,副露率,立直率,平均和了点,最大連荘数,平均和了巡目,平均放銃点,流局率,流局時テンパイ率,一発率,裏ドラ率,被親倍満以上率,平均被弾点数,放銃時立直率,放銃時副露率,立直後放銃率,立直後非即時放銃率,副露後放銃率,立直後和了率,副露後和了率,立直後流局率,副露後流局率,立直への放銃回数,副露への放銃回数,ダマへの放銃回数,立直和了回数,副露和了回数,ダマ和了回数,平均立直巡目,立直収支,立直収入,立直支出,先制立直率,追っかけ立直率,被追っかけ立直率,フリテン立直率,立直時良形率,立直時多面待ち率,立直時良形率2,役満回数,最大合計翻数,ダブル立直回数,打点効率,放銃損失,純打点効率,平均配牌シャンテン数,親番平均配牌シャンテン数,子番平均配牌シャンテン数
68902390,siaK,10708,24249,0.2155965194441008,0.4003442999234889,0.090283091048202,0.11460266402738258,0.32900325786630374,0.2039259350901068,6595,8,12.117827084927315,5284,0.1443358489009856,0.42228571428571426,0.19567062818336162,0.3136672325976231,0.10423661071143085,10300,0.26592299388269164,0.3479668945663908,0.14944388270980788,0.11102123356926188,0.12120832288794184,0.4764408493427705,0.3008272750062672,0.16076845298281092,0.15404863374279268,1017,1374,416,2356,2400,472,9.454297269969667,2936,8333,6497,0.8048533872598584,0.19514661274014156,0.20020222446916078,0.009302325581395349,0.7223458038422649,0.7223458038422649,0.4901921132457027,5,13,14,1422,606,816,3.487236587075756,3.163112485756145,3.597205346294046
124823274,tung_99,10501,2939,0.2136781218101395,0.40923566878980894,0.09713375796178345,0.13712146988771692,0.3419530452534876,0.19462402177611432,6554,3,12.128184713375797,5204,0.13712146988771692,0.4987593052109181,0.18505338078291814,0.3202846975088968,0.0784313725490196,10289,0.19106699751861042,0.3250620347394541,0.1346153846153846,0.09090909090909091,0.13034825870646766,0.49125874125874125,0.2845771144278607,0.15034965034965034,0.17114427860696518,124,233,50,281,286,61,9.228583916083917,3120,8352,6622,0.8566433566433567,0.14335664335664336,0.19755244755244755,0.005244755244755245,0.75,0.75,0.47027972027972026,,12,,1400,714,687,3.5090166723375296,3.2111716621253406,3.6081632653061226
9140,水望,10702,32278,0.2192824834252432,0.38810398417632097,0.10483187341056796,0.13244315013321767,0.3868889026581573,0.1890141892310552,6386,7,12.108257982480927,5368,0.13761695272321706,0.4925709140027015,0.1893103448275862,0.32448275862068965,0.10386503839858996,10510,0.20584795321637428,0.3831578947368421,0.14423864940173742,0.11063760039337814,0.1311659192825112,0.47533191280118015,0.2751441383728379,0.16177675790853957,0.1599935938500961,1533,2187,608,2900,3436,742,9.39050975249959,2812,8158,6822,0.7992132437305359,0.20078675626946402,0.21029339452548762,0.01130962137354532,0.7126299642065792,0.7126299642065792,0.46821203340719275,3,11,20,1400,711,689,3.478716153417188,3.180776575429663,3.578573593729702
74743517,チルミー,10501,1971,0.2191780821917808,0.3958333333333333,0.19444444444444445,0.11212582445459157,0.43125317097919835,0.121765601217656,5914,5,11.632523148148149,5757,0.1278538812785388,0.4126984126984127,0.21641791044776118,0.22388059701492538,0.09473684210526316,10178,0.1583710407239819,0.502262443438914,0.14583333333333334,0.12083333333333333,0.13058823529411764,0.5583333333333333,0.25176470588235295,0.1,0.15058823529411763,94,99,29,134,214,84,8.779166666666667,3045,7604,7617,0.7958333333333333,0.20416666666666666,0.22083333333333333,0,0.725,0.725,0.5791666666666667,,9,1,1296,646,651,3.4474885844748857,3.1440329218106995,3.5468013468013466
67677837,ういういうい,10702,21104,0.19854056103108417,0.3937947494033413,0.15560859188544152,0.12064063684609552,0.307382486732373,0.17570128885519332,6705,5,12.33192124105012,5285,0.15072971948445793,0.42722414335114745,0.1794871794871795,0.32364672364672364,0.09892153216809223,10362,0.204241948153967,0.31343283582089554,0.14023732470334413,0.10868392664509169,0.12301526129181439,0.4733009708737864,0.2748574071219362,0.1645091693635383,0.1681825188839217,917,1233,419,1755,1783,652,9.479773462783172,2814,8149,6868,0.8338727076591155,0.16612729234088458,0.2022653721682848,0.0037756202804746495,0.7644360496492175,0.7644360496492175,0.5240151106314085,2,10,12,1331,638,694,3.4876800606520093,3.1782828282828284,3.588926037674305
102980118,jdbghdi,10701,1457,0.19766643788606725,0.3784722222222222,0.09027777777777778,0.13109128345916266,0.3260123541523679,0.1832532601235415,5991,4,12.419270833333334,5228,0.16403568977350722,0.42677824267782427,0.13385826771653545,0.2677165354330709,0.08888888888888889,11538,0.2094240837696335,0.32460732984293195,0.149812734082397,0.13108614232209737,0.13052631578947368,0.4756554307116105,0.28421052631578947,0.1760299625468165,0.14947368421052631,57,108,26,127,135,26,9.256554307116104,2685,7675,6093,0.8089887640449438,0.19101123595505617,0.23595505617977527,0,0.7565543071161048,0.7565543071161048,0.5280898876404494,,9,1,1184,685,499,3.455044612216884,3.1643059490084986,3.5480072463768115
1183373,cukey,10502,1667,0.20935812837432513,0.38968481375358166,0.14326647564469913,0.13977204559088183,0.37252549490101977,0.1859628074385123,6625,4,12.131805157593123,5687,0.13437312537492502,0.5223214285714286,0.24812030075187969,0.3533834586466165,0.07524271844660194,10116,0.18454935622317598,0.3905579399141631,0.13870967741935483,0.10967741935483871,0.14653784219001612,0.4290322580645161,0.2673107890499195,0.16774193548387098,0.14814814814814814,89,123,23,133,166,50,9.78467741935484,2447,8273,6949,0.8,0.2,0.2032258064516129,0.0064516129032258064,0.7188612099644128,0.7188612099644128,0.505338078291815,,11,,1387,795,592,3.486502699460108,3.08359133126935,3.5849802371541504
72084939,エイパム,10706,14587,0.22060739014190717,0.37973896830329396,0.1357986326911125,0.1220264619181463,0.3810241996298074,0.17447041886611367,6394,6,12.19958048477315,5426,0.137314046753959,0.4762855716425362,0.19678714859437751,0.3236947791164659,0.09820457018498367,10330,0.19101123595505617,0.41292134831460675,0.13359528487229863,0.1037328094302554,0.13224181360201512,0.48919449901768175,0.2763584023029867,0.15402750491159137,0.16120906801007556,679,848,276,1245,1536,437,9.584479371316306,3065,8358,6889,0.7697445972495088,0.23025540275049117,0.20550098231827113,0.010609037328094302,0.7277013752455795,0.7277013752455795,0.5053045186640471,2,11,11,1411,662,749,3.479399465277302,3.160740962055572,3.587860696517413
74206998,白水口里,10501,5721,0.19926586261143156,0.4192982456140351,0.14298245614035088,0.11851074986890404,0.34452018877818563,0.16955077783604264,6815,4,12.047368421052632,5372,0.14368117461982172,0.4245742092457421,0.19166666666666668,0.29791666666666666,0.09242021276595745,10171,0.17551622418879056,0.3672566371681416,0.12268041237113401,0.07938144329896907,0.1263318112633181,0.4948453608247423,0.252156265854896,0.15876288659793814,0.182648401826484,231,341,112,480,497,163,9.203092783505154,3166,8174,6625,0.8216494845360824,0.17835051546391753,0.18144329896907216,0.010309278350515464,0.7453608247422681,0.7453608247422681,0.5257731958762887,,10,5,1358,637,721,3.4841810872225136,3.1633986928104574,3.5934708962118878
10697774,我爱小叶叶,10503,119,0.16806722689075632,0.5,,0.14285714285714285,0.3949579831932773,0.2184873949579832,6240,2,11.1875,6482,0.1092436974789916,0.7692307692307693,0.375,0.25,0.13157894736842105,9060,0.17647058823529413,0.5294117647058824,0.11538461538461539,0.07692307692307693,0.19148936170212766,0.3076923076923077,0.2553191489361702,0.19230769230769232,0.10638297872340426,8,8,1,8,12,,9.903846153846153,1615,8538,5600,0.6153846153846154,0.38461538461538464,0.15384615384615385,0,0.7692307692307693,0.7692307692307693,0.5,,6,,1049,926,123,3.53781512605042,3.037037037037037,3.6847826086956523
10284967,DealerPet,10401,14768,0.2261646803900325,0.36976047904191617,0.13293413173652693,0.16833694474539546,0.3644366197183099,0.17727518959913327,6515,7,12.508383233532934,5708,0.11321776814734562,0.5998803827751196,0.1935007385524372,0.31314623338257014,0.10422364023093285,10490,0.14923572003218022,0.37329042638777155,0.14171122994652408,0.10809778456837281,0.1724266072092159,0.5171886936592819,0.28651059085841696,0.12796027501909854,0.12114455592716462,1036,1205,279,1354,1542,444,9.545454545454545,3205,8251,6695,0.7826585179526356,0.2173414820473644,0.1982429335370512,0.006493506493506494,0.8013750954927426,0.8013750954927426,0.533231474407945,1,12,10,1473,961,513,3.464856446370531,3.1626716940479396,3.566350067842605
67286416,新ぽぽろん,10401,524,0.20610687022900764,0.4074074074074074,0.12037037037037036,0.11641221374045801,0.22328244274809161,0.24045801526717558,6806,3,12.706018518518519,6146,0.14694656488549618,0.2857142857142857,0.13846153846153847,0.35384615384615387,0.06837606837606838,10025,0.26229508196721313,0.32786885245901637,0.12698412698412698,0.11904761904761904,0.17094017094017094,0.5158730158730159,0.2564102564102564,0.11904761904761904,0.15384615384615385,28,28,5,65,30,13,9.333333333333334,2860,7735,7900,0.8412698412698413,0.15873015873015872,0.24603174603174602,0.015873015873015872,0.7857142857142857,0.7857142857142857,0.48412698412698413,,8,,1403,715,687,3.5095419847328246,3.1166666666666667,3.626237623762376
