"game_date","analysis_target","game_ID","tile_List","winner","Loser","gamelog_json"
"2022/8/10 18:12","Aさん","東1-0","1p4p4z3s9p7p3m1p9m6m7m4s8p4s5z3p1s8m7s1s7z1s2m5p2p2m3m6p4p7p3m6m7z5z3s6z3z8s6m2p8p4p4p2z6z6p5s4z7s1z2p4s5s6p5m2z8s6m8s4m2z6s8p9m6z9s9m7z4m7z5p2m1m4z9s3s5z2z7p9m4m2s4z",P1,P2,"{'dan':['雀豪★1','雀豪★1','雀豪★1','雀豪★2'],'lobby':0,'log':[[[0,0,0],[25000,25000,25000,25000],[27,45],[42,33],[11,13,51,21,29,34,53,36,36,38,41,43,43],[43,33,21,34,23,31,25,26,24,47,43,44,22,42,44,34],[21,38,60,29,11,60,34,41,26,60,'434343a43',60,'r60',60,60,60],[14,15,18,18,23,27,29,29,32,33,35,36,39],[21,29,19,28,31,47,22,27,45,38,28,46,37,35],[39,21,60,23,29,60,29,60,22,60,45,60,27,29],[12,17,17,21,23,25,31,32,32,37,37,39,46],[24,27,16,34,18,31,12,13,33,16,24,26,41,26],[46,21,39,31,12,60,60,60,32,'r27',60,60,60,60],[11,11,15,17,18,22,23,52,26,28,41,41,45],[44,13,17,45,37,12,13,'4141p41',16,46,'c272628',24,35,22,15],[60,45,22,60,60,11,60,15,17,60,23,60,60,60,60],['和了',[0,0,9700,-7700],[2,3,2,'30符4飜7700点','断幺九(1飜)','平和(1飜)','立直(1飜)','裏ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1400.0,1737.0,2174.0,473.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/10 18:12","Aさん","東2-0","5m4s3m8s1p7s5m9p8p4s2p6m9s5z3m8p1z4p6s1p4s5m4m7s0p9m9m8m2s7z4m3z1m1s1p1m7m3p1m0s3z3m3s3s6m7m5s2z3z5z8m1s7s6p8s5p9m5s7p5z4p8p1z5z1s9s9m3p4z6p2z7p3s4m6s1m7m6p9s9p8p2p6m",P4,P3,"{'dan':['雀豪★1','雀豪★1','雀豪★1','雀豪★2'],'lobby':0,'log':[[[1,0,0],[24000,25000,33700,17300],[39],[26],[14,16,22,23,26,33,35,36,38,41,44,46,47],[13,15,22,13,36,14,19,14,21,11,33],[47,46,44,41,33,26,60,13,13,60,21],[12,12,18,23,24,27,32,36,39,42,43,44,46],[47,38,29,16,28,21,37,18,43,11,53,33],[43,42,44,46,47,60,39,32,60,60,12,12],[12,17,25,25,27,29,32,37,38,41,42,46,47],[15,21,28,39,41,34,52,32,11,17,43,16],[41,60,46,47,60,42,12,'r34',60,60,60],[12,13,51,18,21,22,24,29,31,32,34,44,46],[34,37,34,45,24,15,19,47,31,23,13],[44,46,29,60,18,37,60,60,21,32,12],['和了',[-2000,-3900,8900,-2000],[2,2,2,'30符4飜2000-3900点','門前清自摸和(1飜)','立直(1飜)','赤ドラ(1飜)','裏ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1400.0,1737.0,2174.0,473.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/10 18:12","Aさん","東3-0","3p7s2p9m4z3m9s4m6p2s4p8s7z3z2m5z3m6m4m7p2p1s7p5z8p1s5z3m5s1p9p3s1s4p1s5s0p7z6m3s5s4z7m1p1z7z2z3z7s4p8p3p3s4m5p7s9s6z3p2m1m5p1z2z4s3m5m1m2s9p9s6s5m8m8m1p8s3s6p7p4s6z4p",P1,P2,"{'dan':['雀豪★1','雀豪★1','雀豪★1','雀豪★2'],'lobby':0,'log':[[[2,0,0],[22000,21100,41600,15300],[26],[],[12,14,16,17,18,19,29,32,36,36,38,42,43],[37,13,32,43,16,31,31,21,24,47],[42,43,29,60,19,60,60,60,36,60],[11,51,17,22,23,25,28,32,34,53,43,45,46],[22,39,24,12,14,27,45,29,31,16],[43,60,11,46,45,32,60,17,60,12],[12,15,17,18,21,22,26,28,29,41,41,42,44],[46,19,14,38,45,27,45,13,33,35,33],[42,44,29,60,46,45,60,22,60,60,60],[11,16,19,19,26,27,34,36,37,38,39,44,47],[23,44,26,47,13,22,28,35,31,52],[44,60,47,60,16,19,19,26,60,28],['和了',[0,7700,-7700,0],[1,2,1,'30符4飜7700点','平和(1飜)','ドラ(1飜)','赤ドラ(2飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1400.0,1737.0,2174.0,473.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/10 18:12","Aさん","東4-0","3m5s9s4z4z9p1p2p5m3s7s8s9p6m7s7z5p4m3s2z1m6p3m5z9s9m4p6m5s4m4m7m7p9p6p0m1z1p9m7z1s3s2m6p6z2m2s7m8p2s6m4p3z4s8m9p1p6s2z1s8m6s7m8s5m0s3p2m5z6m1m7z9m3s3p8s6s8p6s2s2z1z2m",P1,P2,"{'dan':['雀豪★1','雀豪★1','雀豪★1','雀豪★2'],'lobby':0,'log':[[[3,0,0],[22000,28800,33900,15300],[36],[],[18,18,19,24,24,25,25,27,27,35,37,38,45],[13,44,44,15,29,14,26,19,14],[19,60,60,35,60,45,18,60,60],[11,13,13,14,17,21,23,52,28,31,32,34,46],[35,29,33,16,33,13,24,14],[46,11,21,29,28,14,13,'r60'],[15,22,22,23,26,28,34,39,41,43,43,46,46],['p464646',21,37,37,'4343p43',42,45,16,17],[39,34,15,22,41,60,60,60,60],[11,22,27,31,34,37,39,41,42,43,44,44,45],[47,39,'4444p44',22,38,47,25,11,39,35,27],[27,22,11,60,42,43,60,60,45,31,60],['和了',[0,0,4900,-3900],[2,3,2,'30符3飜3900点','役牌 發(1飜)','ドラ(2飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1400.0,1737.0,2174.0,473.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/10 18:12","Aさん","南1-0","7z7m6z5p7z5s2z4m4s2m5z8m3s9p4m0m5z1s6m5p8m2s7m8m7p1p0p4p3z7s6p1s2z6s4s7m3m2m4s2z5z8p6p3s9p4z6z1z2z0s1m6s2p2m3m6z4z5s4z1p7s2p2p9p9m9s1m6m6m2p3m3s8s4m5s7p3z6s4s8p1s8s7s",P3,ツモ,"{'dan':['雀豪★1','雀豪★1','雀豪★1','雀豪★2'],'lobby':0,'log':[[[4,0,0],[22000,27800,38800,11400],[34],[],[17,18,21,23,28,31,32,33,37,38,39,39,41],[45,25,14,18,51,25,18,24,31,34,42,33,41,36],[28,60,60,60,60,60,60,60,45,23,41,21,60,42],[15,21,23,24,26,26,27,27,28,32,38,41,46],[47,47,34,33,45,18,27,43,42,17,'4747p47',45,29,42,22],[41,46,38,21,60,60,15,60,60,60,28,60,60,60],[12,15,15,19,23,24,25,32,41,43,43,44,47],[17,35,12,29,31,32,21,37,36,13,12,28,44,53],[41,44,32,60,60,60,60,17,19,47,'r13',60,60,60],[11,11,13,14,16,19,19,23,24,29,36,39,47],[46,42,45,14,16,17,52,26,'p191919',34,26,46,11],[39,29,36,24,23,45,60,60,42,47,46,60,26],['和了',[-500,2100,-300,-300],[1,1,1,'30符1飜300-500点','役牌 中(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1400.0,1737.0,2174.0,473.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/10 18:12","Aさん","南2-0","5z7p4z1m1s4s2p2z2p6s4s1s3m5m7m5z8s6s4z3s3p8m3s8p4m9s6s7m2s2m9s6m8p5s2m7m2z0m4p6z6z8s1p2s4m4p2z6p6p6z7s9p9p5s3z9m3m8m9p8s6p4z3s1p3z5m5m5p9m2m3z2m1m8m5p1s8p7p3p9p2z4m3m",P4,ツモ,"{'dan':['雀豪★1','雀豪★1','雀豪★1','雀豪★2'],'lobby':0,'log':[[[5,0,0],[21500,29900,37500,11100],[23],[27],[11,13,22,23,52,28,31,35,36,39,43,46,47],[44,22,34,17,44],[39,43,44,46,60],[14,16,16,16,18,22,27,32,34,41,41,41,45],[47,11,42,31,45,33],[22,60,60,45,60,31],[21,23,24,25,27,34,37,37,38,39,44,47,47],[45,31,22,13,38,23],[44,60,45,60,34,'r27'],[11,17,19,19,21,24,26,32,33,53,37,41,45],[27,34,36,15,36,18],[11,41,45,21,19,36],['和了',[0,0,6200,-5200],[2,3,2,'40符3飜5200点','立直(1飜)','一発(1飜)','ドラ(1飜)','裏ドラ(0飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1400.0,1737.0,2174.0,473.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/10 18:12","Aさん","南3-0","6z3m2z3s6p8m3p6m4m5p1s3p9s7m9p8m2m1s5z3z2m4m0s7s1p9p8m6z9s9m4s8p7p9m9m7s0p7z6m1m1s7m1m9m2p7m4m8p4p0m1z8s5s7s2m6p4z9p8p2s8p4p2z4s3p1p3s6z9s5z2p4m1z2z2p6z4s2s3p6s6m1p1z",P3,ツモ,"{'dan':['雀豪★1','雀豪★1','雀豪★1','雀豪★2'],'lobby':0,'log':[[[6,0,0],[21500,29900,42700,5900],[23],[32],[13,15,15,16,24,26,27,31,32,36,38,43,43],[13,23,31,29,45,'4343p43',37,'c252627',34],[31,32,60,60,60,38,60,36,60],[11,21,25,27,29,35,37,38,39,44,44,45,47],[42,'4444p44',16,23,18,43,12,21,46,28],[45,42,11,47,21,60,60,60,60,39],[11,15,18,22,27,35,36,36,38,41,42,43,44],[47,33,26,14,39,12,14,29,39,27],[43,44,11,42,47,39,18,60,60,33],[12,13,13,17,24,25,26,32,33,33,34,45,47],[46,18,25,17,31,53,18,19,19],[45,46,47,33,60,32,25,'r12'],['和了',[-4000,-4000,-8000,17000],[3,3,3,'倍満4000-8000点','一盃口(1飜)','門前清自摸和(1飜)','平和(1飜)','立直(1飜)','一発(1飜)','ドラ(1飜)','赤ドラ(1飜)','裏ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1400.0,1737.0,2174.0,473.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/10 18:12","Aさん","南4-0","4s9s8m7s2s6p9m5m9m7m5p8p1s6s8p5s8p2m5z7z5s8m7m2z3z4z9s2s1s5z0p7m6z9p7s2z4p8s3p5z6m8m7z7s6p3p9s4z5m4s6s6p2p1p4m1p6m7m6z3s5m5p8p1z8s1s2m2p3s4m9p4s1m1p2m9s4p1z7p8s8m9m2s",P4,ツモ,"{'dan':['雀豪★1','雀豪★1','雀豪★1','雀豪★2'],'lobby':0,'log':[[[7,0,0],[17500,25900,34700,21900],[27,24,12],[41,39,21],[51,16,22,23,24,31,34,37,41,43,43,43,46],[34,32,19,31,28,35,43,32,31,46,24,16,26,15],[31,46,60,60,37,32,'434343a43',60,60,41,46,28,34,34],[11,13,23,27,27,29,29,32,35,38,44,45,46],[39,26,17,36,12,18,44,45,29,38,18,23,34],[44,46,45,32,29,29,60,60,39,29,17,38,38],[11,13,13,14,21,22,26,27,33,33,36,36,47],[18,19,25,28,45,17,39,52,37,23,47,39,36],[11,60,21,47,60,22,28,39,17,37,60,60,18],[11,12,13,14,16,19,24,25,53,41,42,42,44],[47,37,15,28,35,47,42,32,17,42,19,45,37,44,26],[44,47,41,19,37,60,'r28',60,60,'424242a42',60,60,60,60],['和了',[-8000,-8000,-8000,25000],[3,3,3,'倍満8000点∀','門前清自摸和(1飜)','役牌:場風牌(1飜)','立直(1飜)','ドラ(2飜)','赤ドラ(1飜)','裏ドラ(4飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1400.0,1737.0,2174.0,473.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
