"game_date","analysis_target","game_ID","tile_List","winner","Loser","gamelog_json"
"2022/8/13 08:28","Dさん","東1-0","3s3p2z5m2m7m5m4z7s2s9m7m9s4z7s9m3s8m8s1p3m3z9p6m1s7s1p3p6s4m3z8s9s8m2z1z8p3z4s1z7m4s7z4p2p6m1m7z7p6z5s2z0s9s7p8s4m6z3s4m3p8s5m3p4m3m9p7z2s1m2p8m1s3s7p3m2m6m5z6z2s3z0m","P1","P2","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[0,0,0],[25000,25000,25000,25000],[45],[],[11,11,12,13,21,24,25,25,26,29,36,44,45],[46,15,44,17,19,21,16,23,38,43,17,22,47,42,38],[44,45,60,21,29,60,46,19,60,36,43,25,60,11,11],[12,16,19,22,24,52,25,31,34,36,37,45,47],[33,12,37,39,33,13,31,36,39,'3737p37','p363636',34,'p255225',27,53,14],[45,47,31,19,16,39,60,13,60,22,34,60,24,60,60,60],[18,19,22,24,28,31,35,39,41,41,42,44,45],[23,17,32,44,18,43,37,14,18,42,'4141p41',34,47,16,46,39,46],[39,31,44,32,60,35,43,60,37,18,28,44,34,45,19,60,47],[17,21,26,26,26,27,28,28,29,32,34,35,36],[42,15,19,37,38,29,21,43,41,28,41,24,11,35,27,33],[60,21,60,29,27,60,60,60,60,32,60,60,60,34,60,60],['和了',[0,7700,0,-7700],[1,3,1,'30符4飜7700点','対々和(2飜)','断幺九(1飜)','赤ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","東2-0","3p3s4m9m7z1s4z5z9p2m2s1z4p8m1m5p7s7m6p1p3m7z3s9p3m5m8m9s3z8s1s7p9p6z4p4s1z6s2m7z7m6z3m6p4m3z0p4s5s5z9m3m5s5m5p7z7s8p6p9p7m7p7s2z1m4s1m4z3s5z2p2z6s1m8s1z7p3s8p9m3p9s5p","P4","P3","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[1,0,0],[25000,32700,25000,17300],[28],[33],[16,17,18,22,26,31,32,32,36,36,38,41,44],[14,44,32,11,26,33,18,31],[44,60,41,60,22,14,60,38],[14,15,16,19,21,22,23,28,32,38,39,39,44],[46,19,45,41,25,21,29,39,27],[44,46,60,60,32,60,25,'r38'],[12,12,51,18,21,21,23,27,28,35,42,43,45],[23,47,29,24,37,13,13,43],[43,45,42,18,12,51,23,60],[14,16,16,22,24,24,31,34,53,37,42,43,46],[33,31,12,18,17,47,15,38],[42,46,43,60,37,60,22,60],['和了',[-4000,13000,-4000,-4000],[1,1,1,'満貫4000点∀','門前清自摸和(1飜)','立直(1飜)','一発(1飜)','ドラ(1飜)','裏ドラ(0飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","東2-1","8s8p6m3m3z3p2m6m1s5p0m9p6z2p3s7m3p4p6s7s3m4m7p5m1z5s4z8s4z8s9m6z6s3z6p2z7m1p7s7s2m5m2s3m5s8m3p8p6z7z1s4p4p3s9m7p9s1s6s1m4z8m3z0s1s7p9s8s2p5z6p5p1m1p1z6p9s5p0p9m3m2p6s","P1","P2","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[1,1,0],[21000,44700,21000,13300],[52],[],[14,16,17,18,18,21,28,29,29,29,39,47,47],[16,16,'4747p47',29,17,37],[21,39,14,17,60,60],[23,28,32,34,34,37,41,41,42,42,43,45,45],[47,13,'4545p45',31,'34p3434',46,23,13,'4242p42'],[28,23,13,43,47,60,60,60,37],[11,11,16,17,19,21,24,33,33,34,35,42,45],[38,43,23,25,22,24,14,27],[21,45,43,38,19,33,42,14],[12,12,14,14,15,22,26,27,32,32,34,44,46],[28,12,51,'1414p14',33,36,15],[46,44,34,22,60,60],['和了',[-1400,-2700,-1400,5500],[3,3,3,'40符3飜1300-2600点','断幺九(1飜)','ドラ(1飜)','赤ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","東3-0","5z6p1z6p5p9p1p7p8m5s6s3p1s4p9m4s6z2s6z1p6s8s6p4m2m1m5p7s8m7z2p3p3z7p7p9p0m3m1m6s5s5m2m2s7z9m4p3s4m6s1p1m6m1s1s2z7m1p4m2p7z4p5m2z3z0p6z4z9p6m2z3p2p7p8s9s0s8p2s4p3z5z9s","P1","P2","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[2,0,0],[19600,42000,19600,18800],[32,53],[],[12,13,17,17,18,22,28,29,34,37,39,45,47],[26,27,23,34,21,12,18,43,51,35,47,14,11,31,21,24,42,44],[29,45,47,39,37,17,60,60,60,13,34,60,60,60,47,21,21,60],[11,14,15,16,17,25,32,34,37,39,42,44,44],[41,'44p4444',18,31,46,36,11,47,27,13,15,19,'c141516',16,31,14,15,43],[42,41,11,60,60,25,60,60,60,39,34,32,37,36,60,14,19,60],[12,13,23,33,34,35,37,38,41,41,41,43,45],[46,26,29,35,24,32,38,'3838p38',25,22,27,11,12,24,36,42,22,52],[23,45,60,46,26,24,43,13,60,12,22,27,60,60,11,60,60,60],[13,16,18,19,19,26,28,28,31,33,33,38,44],[45,25,21,36,19,46,26,14,37,23,29,36,32,33,21,'36p3636',17,47,'19m191919',39,46],[60,44,60,31,13,60,38,18,14,16,60,37,23,32,60,25,60,60,0,60,60],['流局',[-3000,1000,1000,1000]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","東3-1","4p7z3z8p1s2s9p8m1m4m7z8s5m9s4s2s6z9p4z8s4m6s3m1p5s2m6s8s6m7m3m5z4z3z8m5p3p7z5p1m8p4s4p6m5m7m0s2z0p4p5s3m1z3s9m9s1p2m6m1z7p1s2p7m7p9m2m6m7p2z6s5z5p9m9m0m2p7s3s7s3m1z9p","P3","ツモ","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[2,1,0],[16600,43000,20600,19800],[33],[],[11,14,22,23,24,26,28,32,34,37,39,43,47],[47,32,18,38,32,38,13,36,13,'p474747'],[11,43,60,14,28,60,60,26,60,39],[15,17,21,23,26,28,33,38,39,41,43,44,46],[43,29,11,15,46,14,21,38,45,44],[41,46,44,11,60,29,33,39,60,60],[12,14,18,23,26,26,29,31,31,32,33,35,42],[42,28,14,39,29,36,35,16],[29,18,23,33,60,35,60,36],[11,18,21,22,27,34,36,37,44,45,45,46,46],[24,31,'46p4646',47,34,44,'c353637',12,17,'45p4545'],[11,18,27,21,31,22,24,60,60,47],['和了',[0,-12300,0,12300],[3,1,3,'跳満12000点','混一色(2飜)','役牌 發(1飜)','役牌 白(1飜)','ドラ(2飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","東4-0","7s7m8m3z9s9s8p4p9m3m7s3z2s3s3m5z7z5z1z2p6s7p2m4z2p2z3p3p1z1s7z8m1z9p2z1s5m4s1s6m2p9s3s4p1p3s2p1m3z3m8s9m2m9s1p5z4m1m6z8s1m0p3m4z7p8m6s5s4z5s2z5m3p2m5z2s9m7m4m8s0m6p2s","P4","ツモ","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[3,0,0],[16600,30700,20600,32100],[14],[],[11,14,16,16,25,26,26,28,34,36,38,42,43],[37,39,24,43,45,22,44,23,18,31,16,24,11,'c222324'],[11,43,42,60,60,60,60,28,60,60,39,34,60,14],[12,25,25,29,29,31,53,35,37,37,41,44,47],[17,39,19,32,47,36,22,41,41,15,22,21,43],[44,47,41,12,60,39,60,60,60,32,60,60,60],[14,17,21,23,27,27,28,28,29,34,34,46,47],[18,28,13,33,45,27,42,31,29,34,39,33,13],[47,46,28,23,60,60,21,33,31,42,60,60,'r14'],[15,16,17,18,19,21,24,24,26,32,33,36,46],[46,43,'p464646',37,13,41,12,23,47,42,31,33,22,'c141213'],[21,60,26,32,33,60,37,36,60,60,60,23,33,22],['和了',[-2900,0,0,3900],[3,0,3,'30符2飜2900点','役牌 發(1飜)','ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","東4-1","6s5s2s3z7s8p1z1p4s5z6m9m4m6z7p9s8s6p5m1p9p6s6z0m1s2s7s2z8s3p8m5s4p8p6m2z4s9m2m5z1m1z1s1z3m9m7p7p9s3z2z7m7z7m2p6z9p9s5s5m5z8s9s6m8p4m3s7m6m8m5p2s6s1m4z6p7z4z2m4z5p2s2p","P3","ツモ","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[3,1,0],[13700,30700,19600,36000],[12],[],[12,12,21,22,23,25,26,28,33,37,37,43,46],[36,37,34,14,38,29,31,38,24,34,45,41,27,17,46,15,16,17],[43,46,28,36,60,60,60,60,'r14',60,60,60,60,60,60,60,60,60],[11,13,13,23,24,26,31,33,38,42,43,47,47],[35,28,45,46,26,36,32,23,28,'c343536',11,13,39,47,29,45,28,16],[11,43,42,60,45,38,28,60,60,26,26,11,60,23,60,60,60,60],[11,13,14,15,18,21,24,27,33,34,34,36,44],[32,41,16,27,15,46,37,18,16,19,41,19,43,17,39,38,14],[21,60,11,24,18,44,34,60,46,36,60,37,34,43,33,39,38],[14,17,18,19,22,23,24,52,29,29,31,53,41],[45,43,21,19,39,21,51,42,35,42,12,31,27,42,22,35,39,33],[31,60,41,60,60,45,21,53,60,60,42,29,31,29,42,27,60,14],['流局',[1500,1500,-1500,-1500]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","南1-2","4z6s6p3p8m6s2s7z5m2z0m0s7p7s7s4p1p6z2m4m8s7m5p1s8m5m4m9p9m9p3s2z2s4z3m6m1z5z1p5z2p2z7z7z2m7s4s7m1m5p1m5s3s2p9s5p4p4s4p6m5z8s4s1m2s9m9m7m6z3m9p6z3s8p5m6p6s8m8p8p4m1p3s","P4","ツモ","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[4,2,1],[14200,32200,18100,34500],[28],[18],[12,12,16,19,22,23,27,31,35,42,43,43,44],[47,23,47,53,24,14,31,19,32,41,22,12,11],[44,19,31,16,27,60,60,60,60,42,'r24',60,60],[11,14,16,22,52,26,32,35,37,38,43,44,46],[44,18,15,27,21,38,18,29,44,45,42,37,25],[43,46,11,32,18,22,21,18,'r29',60,60,60,60],[21,23,26,28,31,36,38,39,39,41,41,41,45],[36,36,42,37,46,17,15,'3939p39',33,13,21,47,34],[45,31,60,26,28,60,23,15,21,46,60,13,47],[13,13,17,18,23,24,27,27,29,31,34,39,43],[26,32,51,37,12,25,14,29,42,16,45,47,17],[31,43,32,34,60,13,39,37,60,27,60,'r60',60],['和了',[0,-8600,0,12600],[3,1,3,'満貫8000点','平和(1飜)','立直(1飜)','ドラ(2飜)','赤ドラ(1飜)','裏ドラ(0飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","南2-0","1m6s1s1s7p5z3z8p3z4s3p5p5s4m0p7z2s0m2m4p1z8m7s2p2s5z4m3s6s7p9s2z7z6s3m1z1s1m4z3z2z7s1m5p3m3p1p6m6m6m8m4z3p1p9s8p3p2m7m3s6m2p3m1z2m9m9p9m2p1p9p0s3m4z4p9p5p6p9p3s6z7m6z","P4","P1","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[5,0,0],[13200,22600,18100,46100],[29],[],[11,15,17,18,19,21,26,26,27,34,38,39,46],[31,28,25,47,24,22,33,42,41,43,25,16,44,39,17],[60,11,46,60,34,15,60,60,60,60,60,39,60,60,38],[14,14,15,18,19,22,24,28,37,38,42,43,46],[47,31,43,35,32,41,32,36,47,31,42,13,16,23,28],[43,60,60,46,42,60,47,28,60,60,60,14,19,38,60],[24,31,32,33,36,38,38,39,41,42,45,45,47],[11,27,'4545p45',34,14,51,18,45,27,36,11,37,23,16,'c383739',23],[60,60,24,41,60,42,51,18,60,47,60,45,60,60,34,60],[12,15,17,26,27,28,32,34,34,35,35,37,44],[36,45,43,23,52,12,37,14,39,13,44,11,21,18,21,12],[44,60,60,12,32,60,34,17,60,35,60,60,60,60,60,60],['和了',[-3900,0,3900,0],[2,0,2,'30符3飜3900点','混一色(2飜)','役牌 白(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/13 08:28","Dさん","南3-0","2m2z5m4p2s3z4p4m3p8p9p8m6z7s1p7p5z1s9s6p4p3z8m0s3p6m5z2m9m7p5z2m7m4p4z1p2s5m4m9m2p8p7z0m1z7z1p9m5z6s4s3z8s4z7p9p4s5m3m8m5s8s9p8s5p4z7m6s3p7m5s5s7s7s2z8p3m6z8p8s6p3s1m","P4","P1","{'dan':['雀豪★2','雀聖★2','雀豪★2','雀豪★1'],'lobby':0,'log':[[[6,0,0],[9300,22600,22000,46100],[28],[],[14,14,25,29,33,33,34,37,41,41,41,42,43],[42,43,28,'4242p42',21,39,'p434343',16,27,24,32],[25,37,34,28,60,60,29,60,60,60,60],[12,13,21,22,23,52,27,31,36,39,42,44,46],[15,24,29,18,27,26,18,45,45,44,15],[46,39,42,31,44,18,60,60,60,60,36],[11,11,16,22,25,26,31,32,33,34,36,39,46],[47,24,14,46,45,24,53,12,12,21,14],[46,39,47,22,60,60,46,60,60,60,60],[11,13,16,16,17,18,19,22,26,31,32,39,47],[12,32,23,37,31,43,23,19,17,'c212223'],[47,39,31,26,32,60,37,60,60,23],['和了',[8000,0,-8000,0],[0,2,0,'満貫8000点','対々和(2飜)','役牌:場風牌(1飜)','役牌:自風牌(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1956.0,2414.0,2855.0,1239.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
