_id,modeId,startTime,endTime,accountId,nickname,level,score,gradingScore
8VyWIOQ7bqr,8,2022/9/25 10:14,2022/9/25 10:34,69922136,いおり530,10301,44300,75
8VyleQ2lALG,8,2022/9/25 13:44,2022/9/25 14:17,69922136,いおり530,10301,26200,-3
8W0MYrEQqkg,8,2022/9/26 12:15,2022/9/26 12:26,69922136,いおり530,10301,-6600,-86
8W0RHv7HaYW,8,2022/9/26 13:20,2022/9/26 13:34,69922136,いおり530,10301,15700,-64
8W0XpLzVGGY,8,2022/9/26 14:49,2022/9/26 15:18,69922136,いおり530,10301,8800,-71
8W2AlhBRS3O,8,2022/9/27 13:49,2022/9/27 14:07,69922136,いおり530,10301,30800,31
8W2D1Wi1wYZ,8,2022/9/27 14:19,2022/9/27 14:40,69922136,いおり530,10301,35200,66
8W3toICSVy2,8,2022/9/28 14:11,2022/9/28 14:32,69922136,いおり530,10301,13600,-66
8W3vUbRWFDw,8,2022/9/28 14:34,2022/9/28 14:48,69922136,いおり530,10301,34100,65
8W5SyF5lyIY,8,2022/9/29 12:19,2022/9/29 12:50,69922136,いおり530,10301,33900,64
8W5a1McpuxT,8,2022/9/29 13:56,2022/9/29 14:08,69922136,いおり530,10301,31900,62
8W5bluInfjO,8,2022/9/29 14:19,2022/9/29 14:39,69922136,いおり530,10301,50800,81
8W74TRudPxq,8,2022/9/30 10:59,2022/9/30 11:11,69922136,いおり530,10301,26200,-3
8W7DUHSnJyW,8,2022/9/30 13:02,2022/9/30 13:27,69922136,いおり530,10301,30900,31
8W8MedWVwDR,8,2022/10/1 5:15,2022/10/1 5:31,69922136,いおり530,10301,33000,63
8W8h3afsywU,8,2022/10/1 9:54,2022/10/1 10:10,69922136,いおり530,10301,5000,-75
8WADAJf07B9,8,2022/10/2 7:20,2022/10/2 7:36,69922136,いおり530,10301,25500,26
8WAEt1XiOFk,8,2022/10/2 7:43,2022/10/2 7:57,69922136,いおり530,10301,23700,-6
8WAPrEo9IMy,8,2022/10/2 10:13,2022/10/2 10:27,69922136,いおり530,10301,23300,24
8WAYfdJoSJn,8,2022/10/2 12:13,2022/10/2 12:30,69922136,いおり530,10301,19200,-10
8WAdlji0IKa,8,2022/10/2 13:23,2022/10/2 13:36,69922136,いおり530,10301,31400,62
8WAf1M1BEa6,8,2022/10/2 13:40,2022/10/2 13:52,69922136,いおり530,10301,24600,25
8WAgr8N8YpA,8,2022/10/2 14:05,2022/10/2 14:17,69922136,いおり530,10301,23000,-7
8WCNPx0Q627,8,2022/10/3 13:54,2022/10/3 14:12,69922136,いおり530,10301,20700,-59
8WCP1rgxu1c,8,2022/10/3 14:16,2022/10/3 14:36,69922136,いおり530,10301,21000,-9
8WDWd9uWUeW,8,2022/10/4 6:07,2022/10/4 6:24,69922136,いおり530,10301,25600,26
8WDkni3AR9v,8,2022/10/4 9:21,2022/10/4 9:35,69922136,いおり530,10301,15700,-64
8WDqoNFf3So,8,2022/10/4 10:43,2022/10/4 11:08,69922136,いおり530,10301,21300,-8
8WE1TCZnUW7,8,2022/10/4 13:09,2022/10/4 13:48,69922136,いおり530,10301,15300,-14
8WFS5zLqj24,8,2022/10/5 9:20,2022/10/5 9:31,69922136,いおり530,10301,29700,30
8WFU82ePtZw,8,2022/10/5 9:48,2022/10/5 10:03,69922136,いおり530,10301,24700,-5
8WFeO7JWD8V,8,2022/10/5 12:08,2022/10/5 12:25,69922136,いおり530,10301,34900,65
8WHS2Dyx2xl,8,2022/10/6 13:34,2022/10/6 13:58,69922136,いおり530,10301,35600,66
8WHW6ljl3xO,8,2022/10/6 14:29,2022/10/6 14:45,69922136,いおり530,10301,12400,-67
8WJaSjcrtrx,8,2022/10/7 19:43,2022/10/7 20:01,69922136,いおり530,10301,29900,30
8WKOzzqLiF0,8,2022/10/8 7:14,2022/10/8 7:26,69922136,いおり530,10301,30300,61
8WLbb7GD4kj,8,2022/10/9 0:13,2022/10/9 0:37,69922136,いおり530,10301,19800,-60
8WLrhVg8034,8,2022/10/9 3:54,2022/10/9 4:08,69922136,いおり530,10301,25000,25
8WLw3Bytf3Y,8,2022/10/9 4:53,2022/10/9 5:06,69922136,いおり530,10301,20500,-9
8WMLg5vmfRd,8,2022/10/9 10:43,2022/10/9 11:02,69922136,いおり530,10301,16900,-13
8WMPqDTMpsI,8,2022/10/9 11:40,2022/10/9 12:19,69922136,いおり530,10301,25700,26
8WNR9yCD55G,8,2022/10/10 2:05,2022/10/10 2:17,69922136,いおり530,10301,23000,-7
8WNUgGOEGJO,8,2022/10/10 2:53,2022/10/10 3:09,69922136,いおり530,10301,24500,-5
8WNvuIbMJq3,8,2022/10/10 9:06,2022/10/10 9:17,69922136,いおり530,10301,25000,25
8WNynKqvyJt,8,2022/10/10 9:45,2022/10/10 10:01,69922136,いおり530,10301,24600,25
8WOEO4AhqPN,8,2022/10/10 13:18,2022/10/10 13:39,69922136,いおり530,10301,46800,77
8WOHKmgQ0Dt,8,2022/10/10 13:58,2022/10/10 14:28,69922136,いおり530,10301,6800,-73
8WPiA2qgPMf,8,2022/10/11 10:12,2022/10/11 10:33,69922136,いおり530,10301,24500,25
8WRe6c4uibU,8,2022/10/12 13:31,2022/10/12 13:44,69922136,いおり530,10301,22000,-8
8WRgGRMpIdq,8,2022/10/12 14:01,2022/10/12 14:16,69922136,いおり530,10301,24500,-5
8WRi9rdzoA9,8,2022/10/12 14:27,2022/10/12 14:46,69922136,いおり530,10301,15900,-14
8WT3PHVZEEV,8,2022/10/13 9:24,2022/10/13 9:40,69922136,いおり530,10301,30700,61
8WT7Zra5w3d,8,2022/10/13 10:21,2022/10/13 10:39,69922136,いおり530,10301,35900,66
8WT931FbGBg,8,2022/10/13 10:41,2022/10/13 10:53,69922136,いおり530,10301,15300,-64
8WTICjecFI2,8,2022/10/13 12:47,2022/10/13 13:10,69922136,いおり530,10301,32500,63
8WTKjoFA7EK,8,2022/10/13 13:21,2022/10/13 13:37,69922136,いおり530,10301,29700,30
8WTMVZSR650,8,2022/10/13 13:45,2022/10/13 13:58,69922136,いおり530,10301,20000,-10
8WTORNMa71c,8,2022/10/13 14:12,2022/10/13 14:30,69922136,いおり530,10301,36300,37
8WUnmIm3Hng,8,2022/10/14 10:05,2022/10/14 10:30,69922136,いおり530,10301,15100,-64
8WV2hCOkiI4,8,2022/10/14 13:29,2022/10/14 13:53,69922136,いおり530,10301,23100,24
8WV70I6NuG0,8,2022/10/14 14:28,2022/10/14 14:39,69922136,いおり530,10301,29700,30
8WV8Hf2QY0b,8,2022/10/14 14:46,2022/10/14 15:00,69922136,いおり530,10301,41400,72
8WVAiu5MQSi,8,2022/10/14 15:19,2022/10/14 15:37,69922136,いおり530,10301,25000,25
8WWCWcbqKEb,8,2022/10/15 5:51,2022/10/15 6:09,69922136,いおり530,10302,14700,-75
8WWWLLx7pYt,8,2022/10/15 10:22,2022/10/15 10:41,69922136,いおり530,10302,27600,-2
8WXaRQlsQVm,8,2022/10/16 1:25,2022/10/16 1:38,69922136,いおり530,10302,39100,70
8WXdyryqy7W,8,2022/10/16 2:13,2022/10/16 2:26,69922136,いおり530,10302,15200,-74
8WYVvnYT1wr,8,2022/10/16 14:31,2022/10/16 14:50,69922136,いおり530,10302,30400,61
8WZyjSQrxpm,8,2022/10/17 11:11,2022/10/17 11:29,69922136,いおり530,10302,31400,32
8Wa0w7G38Er,8,2022/10/17 11:42,2022/10/17 11:54,69922136,いおり530,10302,33200,64
8Wa3T0MDei0,8,2022/10/17 12:16,2022/10/17 12:33,69922136,いおり530,10302,19400,-10
8WbSW25pBXy,8,2022/10/18 8:06,2022/10/18 8:28,69922136,いおり530,10302,24000,24
8WbUTQocNlW,8,2022/10/18 8:32,2022/10/18 8:38,69922136,いおり530,10302,25000,25
8WbYoQGaZzA,8,2022/10/18 9:32,2022/10/18 9:42,69922136,いおり530,10302,7200,-82
8WbcTISSGKG,8,2022/10/18 10:22,2022/10/18 10:38,69922136,いおり530,10302,27800,28
8WbpME8cwkk,8,2022/10/18 13:18,2022/10/18 13:26,69922136,いおり530,10302,33900,64
8Wbqn9KjOjJ,8,2022/10/18 13:37,2022/10/18 13:51,69922136,いおり530,10302,34000,64
8WbtoeAViOb,8,2022/10/18 14:19,2022/10/18 14:36,69922136,いおり530,10302,15200,-74
8WdMd87blRN,8,2022/10/19 11:00,2022/10/19 11:20,69922136,いおり530,10302,37200,68
8Wf9vvoCa0Z,8,2022/10/20 12:21,2022/10/20 12:30,69922136,いおり530,10302,21900,22
8WfIHNRqw34,8,2022/10/20 14:15,2022/10/20 14:29,69922136,いおり530,10302,13400,-76
8WfKQjXosKA,8,2022/10/20 14:44,2022/10/20 14:57,69922136,いおり530,10302,17000,-13
8WfQQBalpnY,8,2022/10/20 16:06,2022/10/20 16:23,69922136,いおり530,10302,18200,-11
8WfRjMi6pVX,8,2022/10/20 16:24,2022/10/20 16:55,69922136,いおり530,10302,25300,26
8WgC2mSydpW,8,2022/10/21 2:57,2022/10/21 3:23,69922136,いおり530,10302,22000,-8
8WgEqfIlu1j,8,2022/10/21 3:35,2022/10/21 3:55,69922136,いおり530,10302,25000,25
8WgzpS5rv8V,8,2022/10/21 14:17,2022/10/21 14:33,69922136,いおり530,10302,17700,-72
8Wh1jPnpJwV,8,2022/10/21 14:43,2022/10/21 14:56,69922136,いおり530,10302,30000,30
8Wh2sHiMMO4,8,2022/10/21 14:59,2022/10/21 15:15,69922136,いおり530,10302,29200,30
8WhYmb82Dmx,8,2022/10/21 22:15,2022/10/21 22:40,69922136,いおり530,10302,26200,27
8WhekRLJoRs,8,2022/10/21 23:36,2022/10/21 23:54,69922136,いおり530,10302,39400,70
8WhwTiCDjjw,8,2022/10/22 3:39,2022/10/22 4:00,69922136,いおり530,10302,20200,-9
8Wi2wuVjtZg,8,2022/10/22 5:07,2022/10/22 5:24,69922136,いおり530,10302,18200,-71
8Wi4Nyc8tY6,8,2022/10/22 5:27,2022/10/22 5:48,69922136,いおり530,10302,46200,77
8WiBT4iR1Oq,8,2022/10/22 7:04,2022/10/22 7:29,69922136,いおり530,10302,31500,62
8WiIHtq0nBG,8,2022/10/22 8:37,2022/10/22 8:47,69922136,いおり530,10302,20400,-9
8WiJq6mUrTL,8,2022/10/22 8:58,2022/10/22 9:19,69922136,いおり530,10302,31100,32
8WiQykh7zBM,8,2022/10/22 10:36,2022/10/22 10:58,69922136,いおり530,10302,20300,-9
8WiXmYMaEeK,8,2022/10/22 12:09,2022/10/22 12:29,69922136,いおり530,10302,45700,76
8WjsF8yUC8O,8,2022/10/23 6:55,2022/10/23 7:12,69922136,いおり530,10302,44600,75
8WjucTptScu,8,2022/10/23 7:28,2022/10/23 7:38,69922136,いおり530,10302,30900,31
8WjvsmbpLQk,8,2022/10/23 7:45,2022/10/23 8:05,69922136,いおり530,10302,27500,28
8WjyqtDP8zV,8,2022/10/23 8:26,2022/10/23 8:55,69922136,いおり530,10302,32000,32
8Wk2PAO3fXV,8,2022/10/23 9:14,2022/10/23 9:33,69922136,いおり530,10302,25100,-4
8WkEsRi0oYZ,8,2022/10/23 12:05,2022/10/23 12:16,69922136,いおり530,10302,13600,-76
8WloCCBGSzm,8,2022/10/24 10:15,2022/10/24 10:29,69922136,いおり530,10302,24200,25
8WlruRudYQ9,8,2022/10/24 11:05,2022/10/24 11:24,69922136,いおり530,10302,14400,-75
8Wlzo1H9hVB,8,2022/10/24 12:53,2022/10/24 13:11,69922136,いおり530,10302,41100,72
8WmtMGB8Bd6,8,2022/10/25 1:32,2022/10/25 2:07,69922136,いおり530,10302,22500,-7
8Wn6mZ1yBGh,8,2022/10/25 4:36,2022/10/25 4:48,69922136,いおり530,10302,16300,-73
8WnBweff6x4,8,2022/10/25 5:46,2022/10/25 6:04,69922136,いおり530,10302,28400,29
8WnHEbq3gWF,8,2022/10/25 6:59,2022/10/25 7:12,69922136,いおり530,10302,22600,-7
8WnXSCPhVwq,8,2022/10/25 10:40,2022/10/25 11:02,69922136,いおり530,10302,22200,-7
8WnaPEuIDaV,8,2022/10/25 11:21,2022/10/25 11:34,69922136,いおり530,10302,21200,-8
8WnjL9SXEcd,8,2022/10/25 13:23,2022/10/25 13:34,69922136,いおり530,10302,25000,-5
8Wnl72JRdQF,8,2022/10/25 13:47,2022/10/25 14:02,69922136,いおり530,10302,42700,73
8WoxlmD2DA7,8,2022/10/26 6:47,2022/10/26 7:03,69922136,いおり530,10302,26700,27
8WpBfiNpgRm,8,2022/10/26 9:57,2022/10/26 10:10,69922136,いおり530,10302,21400,-8
8WpEOEjRHhc,8,2022/10/26 10:34,2022/10/26 10:54,69922136,いおり530,10302,13200,-76
8WpRJI0R3ie,8,2022/10/26 13:31,2022/10/26 13:49,69922136,いおり530,10302,23500,-6
8WpSgyU2AgY,8,2022/10/26 13:50,2022/10/26 14:05,69922136,いおり530,10302,-200,-90
8WpVhlUzoun,8,2022/10/26 14:31,2022/10/26 14:47,69922136,いおり530,10302,25900,26
8WqrvpgqsFt,8,2022/10/27 9:42,2022/10/27 10:00,69922136,いおり530,10302,34400,65
8Wqtj74Tj7m,8,2022/10/27 10:07,2022/10/27 10:24,69922136,いおり530,10302,10200,-79
8Wr5eBjEuYK,8,2022/10/27 12:50,2022/10/27 13:26,69922136,いおり530,10302,26600,27
8WsXEi3bcqN,8,2022/10/28 9:14,2022/10/28 9:27,69922136,いおり530,10302,26600,-3
8WsYpNKcVlg,8,2022/10/28 9:36,2022/10/28 9:57,69922136,いおり530,10302,17000,-73
8Wsb9vnCCsQ,8,2022/10/28 10:07,2022/10/28 10:28,69922136,いおり530,10302,35700,66
8WsnQu5anAb,8,2022/10/28 12:55,2022/10/28 13:10,69922136,いおり530,10302,25200,-4
8Wt4wziXMIs,8,2022/10/28 16:55,2022/10/28 17:14,69922136,いおり530,10302,20400,-9
8WtpgWD7uhK,8,2022/10/29 3:33,2022/10/29 3:50,69922136,いおり530,10302,17500,-12
8WtrVFaPdZM,8,2022/10/29 3:58,2022/10/29 4:13,69922136,いおり530,10302,25200,26
8WtuuzMPihR,8,2022/10/29 4:45,2022/10/29 5:03,69922136,いおり530,10302,22300,-7
8Wtwm6uHx7I,8,2022/10/29 5:10,2022/10/29 5:25,69922136,いおり530,10302,12300,-77
8Wu292RRUpu,8,2022/10/29 6:23,2022/10/29 6:49,69922136,いおり530,10302,20800,-9
8Wu4Od3oHcw,8,2022/10/29 6:54,2022/10/29 7:13,69922136,いおり530,10302,25400,-4
8WuGxCIKEoD,8,2022/10/29 9:46,2022/10/29 9:55,69922136,いおり530,10302,15900,-74
8WuIxzCqN34,8,2022/10/29 10:13,2022/10/29 10:26,69922136,いおり530,10302,33400,34
8WuMBZY3VI2,8,2022/10/29 10:57,2022/10/29 11:10,69922136,いおり530,10302,28000,28
8WuYBZ9juWk,8,2022/10/29 13:41,2022/10/29 13:54,69922136,いおり530,10302,25000,25
8WuZFeKavso,8,2022/10/29 13:56,2022/10/29 14:24,69922136,いおり530,10302,15600,-74
8WvxPqKWXUf,8,2022/10/30 9:33,2022/10/30 9:45,69922136,いおり530,10302,47500,78
8WvyiKm4IhX,8,2022/10/30 9:51,2022/10/30 10:00,69922136,いおり530,10302,26200,27
8Ww0CBxmhIc,8,2022/10/30 10:11,2022/10/30 10:23,69922136,いおり530,10302,20500,-69
8WwANBNmggs,8,2022/10/30 12:30,2022/10/30 12:44,69922136,いおり530,10302,23800,-6
8WwGGN9WImu,8,2022/10/30 13:51,2022/10/30 14:01,69922136,いおり530,10302,30300,61
8WyZpFXGfYi,8,2022/10/31 22:33,2022/10/31 22:53,69922136,いおり530,10302,-8900,-98
8WzJwffezbg,8,2022/11/1 9:03,2022/11/1 9:20,69922136,いおり530,10302,29500,30
8WzTn1Ehs4C,8,2022/11/1 11:18,2022/11/1 11:41,69922136,いおり530,10302,34000,64
8Wze3KB88qE,8,2022/11/1 13:38,2022/11/1 13:51,69922136,いおり530,10302,29600,30
8X13pCKzdaT,8,2022/11/2 9:37,2022/11/2 9:52,69922136,いおり530,10302,21300,-8
8X1549FhCJo,8,2022/11/2 9:54,2022/11/2 10:21,69922136,いおり530,10302,32000,62
8X18oYzohFT,8,2022/11/2 10:46,2022/11/2 11:14,69922136,いおり530,10302,4300,-85
8X1JSiBKqFY,8,2022/11/2 13:11,2022/11/2 13:34,69922136,いおり530,10302,13700,-16
8X1UdT4E8ok,8,2022/11/2 15:44,2022/11/2 16:01,69922136,いおり530,10302,38900,69
8X2DJcyoA3w,8,2022/11/3 1:54,2022/11/3 2:22,69922136,いおり530,10302,29000,29
8X2G0FY5Aum,8,2022/11/3 2:31,2022/11/3 2:53,69922136,いおり530,10302,18500,-11
8X2LUR0hfQk,8,2022/11/3 3:46,2022/11/3 4:09,69922136,いおり530,10302,22700,-7
8X2V63N0zD8,8,2022/11/3 5:57,2022/11/3 6:13,69922136,いおり530,10302,17600,18
8X2hdQVz0Fx,8,2022/11/3 8:49,2022/11/3 9:05,69922136,いおり530,10302,30900,61
8X2tcCymkPB,8,2022/11/3 11:32,2022/11/3 11:44,69922136,いおり530,10302,9600,-80
8X2uW0DtOv3,8,2022/11/3 11:45,2022/11/3 12:14,69922136,いおり530,10302,30200,31
8X2yL9VOgFy,8,2022/11/3 12:37,2022/11/3 12:54,69922136,いおり530,10302,23000,-7
8X32VKS9naf,8,2022/11/3 13:34,2022/11/3 14:06,69922136,いおり530,10302,45900,76
8X35CgYLNFm,8,2022/11/3 14:11,2022/11/3 14:43,69922136,いおり530,10302,9600,-80
8X3nv4qkZ0m,8,2022/11/4 0:22,2022/11/4 0:40,69922136,いおり530,10302,27600,28
8X3tbiyzC7B,8,2022/11/4 1:39,2022/11/4 1:54,69922136,いおり530,10302,40000,70
8X3vNXNh5LY,8,2022/11/4 2:04,2022/11/4 2:24,69922136,いおり530,10302,40500,71
8X3xqjbqSht,8,2022/11/4 2:37,2022/11/4 2:56,69922136,いおり530,10302,25500,26
8X3ze33lFYP,8,2022/11/4 3:02,2022/11/4 3:17,69922136,いおり530,10302,-700,-90
8X4c9z1zvtu,8,2022/11/4 11:48,2022/11/4 12:04,69922136,いおり530,10302,37800,68
8X4j8EpLV2r,8,2022/11/4 13:24,2022/11/4 13:46,69922136,いおり530,10302,30700,61
8X4ksP6467k,8,2022/11/4 13:47,2022/11/4 14:16,69922136,いおり530,10302,54200,85
8X4n19cuEjK,8,2022/11/4 14:17,2022/11/4 14:34,69922136,いおり530,10302,35100,66
8X6EojaECd7,8,2022/11/5 10:44,2022/11/5 10:57,69922136,いおり530,10303,20400,-9
8X6OrDBSjF9,8,2022/11/5 13:01,2022/11/5 13:34,69922136,いおり530,10303,24000,-6
8X7aEA8exPK,8,2022/11/6 5:44,2022/11/6 6:06,69922136,いおり530,10303,26500,27
8X7n7JCDexl,8,2022/11/6 8:40,2022/11/6 8:52,69922136,いおり530,10303,16600,-83
8X8DIVfv8zo,8,2022/11/6 14:38,2022/11/6 15:04,69922136,いおり530,10303,25000,25
8X9hEJsQgLh,8,2022/11/7 11:34,2022/11/7 11:45,69922136,いおり530,10303,23700,24
8X9iKjQvc9a,8,2022/11/7 11:49,2022/11/7 12:05,69922136,いおり530,10303,11900,-88
8X9maE3n5eh,8,2022/11/7 12:47,2022/11/7 12:57,69922136,いおり530,10303,22000,-8
8XBCXRMwpiF,8,2022/11/8 8:49,2022/11/8 9:11,69922136,いおり530,10303,23300,-6
8XBFDxGHAmO,8,2022/11/8 9:26,2022/11/8 9:40,69922136,いおり530,10303,600,-99
8XBHD7WuZcM,8,2022/11/8 9:53,2022/11/8 10:01,69922136,いおり530,10303,50000,80
8XBLSDdG5RQ,8,2022/11/8 10:51,2022/11/8 11:09,69922136,いおり530,10303,37300,68
8XBQjJ9tV9d,8,2022/11/8 12:03,2022/11/8 12:16,69922136,いおり530,10303,34000,34
8XBSloRaGLM,8,2022/11/8 12:31,2022/11/8 13:05,69922136,いおり530,10303,29500,30
8XBW7D5HGKS,8,2022/11/8 13:17,2022/11/8 13:29,69922136,いおり530,10303,34100,65
8XCOgevhpYC,8,2022/11/9 1:42,2022/11/9 2:11,69922136,いおり530,10303,31700,32
8XCbYrX3tA3,8,2022/11/9 4:38,2022/11/9 4:57,69922136,いおり530,10303,18000,-12
8XCh2rVzQ83,8,2022/11/9 5:53,2022/11/9 6:12,69922136,いおり530,10303,42800,73
8XCj4rTSbC3,8,2022/11/9 6:21,2022/11/9 6:45,69922136,いおり530,10303,33600,64
8XCwGMG3ne1,8,2022/11/9 9:21,2022/11/9 9:42,69922136,いおり530,10303,31800,32
8XD3fStV29v,8,2022/11/9 11:02,2022/11/9 11:15,69922136,いおり530,10303,15800,-84
8XDGaZPqMZi,8,2022/11/9 13:59,2022/11/9 14:24,69922136,いおり530,10303,12500,-87
8XEdptvE0sv,8,2022/11/10 9:24,2022/11/10 9:51,69922136,いおり530,10303,16500,-13
8XEo5DjjPK4,8,2022/11/10 11:44,2022/11/10 12:00,69922136,いおり530,10303,37500,68
8XEpgbnjV09,8,2022/11/10 12:06,2022/11/10 12:16,69922136,いおり530,10303,25000,25
8XEzQwHnJ8L,8,2022/11/10 14:19,2022/11/10 14:36,69922136,いおり530,10303,53900,84
8XF0zRvMlA6,8,2022/11/10 14:40,2022/11/10 14:56,69922136,いおり530,10303,23500,-6
8XFyZ1ZgpeM,8,2022/11/11 4:14,2022/11/11 4:40,69922136,いおり530,10303,21200,-8
8XGFgLjT7jl,8,2022/11/11 8:08,2022/11/11 8:31,69922136,いおり530,10303,17400,-82
8XGOF67iHFm,8,2022/11/11 10:05,2022/11/11 10:19,69922136,いおり530,10303,31100,32
8XGUUlrY7sA,8,2022/11/11 11:31,2022/11/11 11:48,69922136,いおり530,10303,34700,65
8XGXVlv7WLe,8,2022/11/11 12:12,2022/11/11 12:34,69922136,いおり530,10303,16800,-13
8XGbDx0wqMY,8,2022/11/11 13:03,2022/11/11 13:27,69922136,いおり530,10303,35900,66
8XGeoBh9rUv,8,2022/11/11 13:52,2022/11/11 14:11,69922136,いおり530,10303,38400,39
8XHxzffWMHF,8,2022/11/12 8:21,2022/11/12 8:41,69922136,いおり530,10303,16900,-13
8XIJ0Nt7mPx,8,2022/11/12 13:08,2022/11/12 13:25,69922136,いおり530,10303,1800,-98
8XILR9DRd1P,8,2022/11/12 13:42,2022/11/12 14:04,69922136,いおり530,10303,29000,29
8XJbx5uNrem,8,2022/11/13 7:35,2022/11/13 7:50,69922136,いおり530,10303,22300,23
8XJdU6d0cWy,8,2022/11/13 7:56,2022/11/13 8:10,69922136,いおり530,10303,19400,-10
8XJepGLUSwx,8,2022/11/13 8:14,2022/11/13 8:38,69922136,いおり530,10303,18500,-81
8XJrfzxJSu5,8,2022/11/13 11:09,2022/11/13 11:24,69922136,いおり530,10303,23800,-6
8XJzTcZQMaf,8,2022/11/13 12:56,2022/11/13 13:06,69922136,いおり530,10303,31100,62
8XLhd2Y8kz9,8,2022/11/14 13:07,2022/11/14 13:22,69922136,いおり530,10303,7400,-92
8XLjJTB19IO,8,2022/11/14 13:30,2022/11/14 13:46,69922136,いおり530,10303,22000,-8
8XLl3jHBSt9,8,2022/11/14 13:54,2022/11/14 14:05,69922136,いおり530,10303,31000,61
8XLmGQmgcHa,8,2022/11/14 14:10,2022/11/14 14:31,69922136,いおり530,10303,21800,-8
8XLozTKjnXE,8,2022/11/14 14:47,2022/11/14 15:03,69922136,いおり530,10303,23300,24
8XN86103t6k,8,2022/11/15 9:16,2022/11/15 9:28,69922136,いおり530,10303,19200,-80
8XN9LcFpNa6,8,2022/11/15 9:33,2022/11/15 9:49,69922136,いおり530,10303,32600,63
8XNB3FJ4TuC,8,2022/11/15 9:56,2022/11/15 10:20,69922136,いおり530,10303,2200,-97
8XNWze1ugqs,8,2022/11/15 14:56,2022/11/15 15:15,69922136,いおり530,10303,28000,28
8XNYczlCnxV,8,2022/11/15 15:18,2022/11/15 15:30,69922136,いおり530,10303,14000,-86
8XOdtdLcV2z,8,2022/11/16 6:37,2022/11/16 6:49,69922136,いおり530,10303,17300,-82
8XOfHwZG8tK,8,2022/11/16 6:57,2022/11/16 7:23,69922136,いおり530,10303,26200,27
8XOvdMkPku5,8,2022/11/16 10:40,2022/11/16 11:04,69922136,いおり530,10303,15800,-14
8XOxbZh9349,8,2022/11/16 11:07,2022/11/16 11:41,69922136,いおり530,10303,23600,-6
8XP3y0y1odl,8,2022/11/16 12:34,2022/11/16 12:50,69922136,いおり530,10303,22200,23
8XP5MI1PvR0,8,2022/11/16 12:53,2022/11/16 13:20,69922136,いおり530,10303,17900,-12
8XPD9Szrg6S,8,2022/11/16 14:39,2022/11/16 14:53,69922136,いおり530,10303,20000,-10
8XPukW79iq2,8,2022/11/17 0:35,2022/11/17 0:59,69922136,いおり530,10303,21200,-8
8XQUulZwAPn,8,2022/11/17 8:49,2022/11/17 9:12,69922136,いおり530,10303,21300,-8
8XQjZJoSzjJ,8,2022/11/17 12:10,2022/11/17 12:19,69922136,いおり530,10303,22000,-8
8XQn7O4aVu2,8,2022/11/17 12:58,2022/11/17 13:23,69922136,いおり530,10303,51600,82
8XQuMN0Udyy,8,2022/11/17 14:37,2022/11/17 14:49,69922136,いおり530,10303,17800,-82
8XQvHdB9Vd5,8,2022/11/17 14:50,2022/11/17 15:20,69922136,いおり530,10303,35400,66
8XQxprV4J8s,8,2022/11/17 15:25,2022/11/17 15:40,69922136,いおり530,10303,30900,31
8XQzIrnchot,8,2022/11/17 15:45,2022/11/17 15:56,69922136,いおり530,10303,52100,83
8XR4yyj5pcm,8,2022/11/17 17:02,2022/11/17 17:18,69922136,いおり530,10303,34200,65
8XSBGzWVIGI,8,2022/11/18 8:35,2022/11/18 8:56,69922136,いおり530,10303,3400,-96
8XSDQQx0K57,8,2022/11/18 9:05,2022/11/18 9:23,69922136,いおり530,10303,23000,-7
8XSPL1TBL22,8,2022/11/18 11:48,2022/11/18 12:05,69922136,いおり530,10303,33200,64
8XSU16HxXkO,8,2022/11/18 12:52,2022/11/18 13:05,69922136,いおり530,10303,27000,-3
8XSVsgLXej5,8,2022/11/18 13:17,2022/11/18 13:44,69922136,いおり530,10303,22500,-7
8XShgEKSJp6,8,2022/11/18 15:58,2022/11/18 16:16,69922136,いおり530,10303,26100,27
8XSlbE1P2LQ,8,2022/11/18 16:52,2022/11/18 17:07,69922136,いおり530,10303,7400,-92
8XSn7erbk2y,8,2022/11/18 17:13,2022/11/18 17:32,69922136,いおり530,10303,31200,62
8XTLIsUk9ar,8,2022/11/19 1:00,2022/11/19 1:28,69922136,いおり530,10303,20900,-9
8XTNjwnu4sL,8,2022/11/19 1:33,2022/11/19 1:56,69922136,いおり530,10303,38200,69
8XTSyIuZGyf,8,2022/11/19 2:45,2022/11/19 3:07,69922136,いおり530,10303,22400,-7
8XThcvTMPAr,8,2022/11/19 6:05,2022/11/19 6:22,69922136,いおり530,10303,49700,80
8XUDzUQCSis,8,2022/11/19 13:27,2022/11/19 13:50,69922136,いおり530,10303,24500,25
8XUIAgpCy7c,8,2022/11/19 14:24,2022/11/19 14:40,69922136,いおり530,10303,29800,30
8XUJnv3LRrI,8,2022/11/19 14:47,2022/11/19 15:24,69922136,いおり530,10303,35800,66
8XUtV02cBp4,8,2022/11/19 22:54,2022/11/19 23:13,69922136,いおり530,10303,23600,-6
8XUuwIBZhyu,8,2022/11/19 23:14,2022/11/19 23:31,69922136,いおり530,10303,23400,24
8XUwRBXEnVq,8,2022/11/19 23:34,2022/11/19 23:50,69922136,いおり530,10303,23500,24
8XUyHTRzkq3,8,2022/11/20 0:00,2022/11/20 0:14,69922136,いおり530,10303,25300,-4
8XUzfTqF97S,8,2022/11/20 0:19,2022/11/20 0:39,69922136,いおり530,10303,67100,98
