"1m1m4z6z4p4p6s5z8p5s0m9p3s3p9s9s1p6z3s6s8s7s1z7z4s8m2m1z6m5p1s5m6s6s4s3s1m2s1s3z2z7s8p0p2p2p3p7z1p7m8s8m8s6p5p7s2m6p3m1p2z3s2p7p4s9p5p7m4z8s6m4m5m3p7z2m6m3p9p2s1z9m6p4m0s2z5s8m9m6z8p4s3z5z6m8p3z7m9p4z1s3m3m7p5s7p7z7m2p5z9m2s8m1p5m1s1z4z7p2s9s9m4m5z9s3m6z4m2m2z7s1m4p6p4p3z"
"4p5s5m3p8p1m4m9s7z2z8s2p4m8m1s5z6s4m4s3s6p1s5z2z2s7p8s5s7p8s3m6m3s3p0p3p8m6m1p6s4s3z9m1p2s6m4s4z6m1p7m1z3s6z4p9m9p7s8p2m4s4z2m2s8m0s9m7s4p5p3p5m3m8m2m2p6p5p3m6z7m3z8p1m0m7z6s7m9p1m3m4p2p7m7s9s6p5z5z6z2z6z1s1m7z1z7z5p2s4z5m4m2z1z8s1s1p4z7p9s5s3z9s6p2m2p8p9p7s6s9m3z1z9p7p3s"
"8p2p1s7m5p4z2z2s8m9p1p8s7m3m1s3m1s4m2m8p3z6z3z1m2m5z7s5m5z6p1p6m8m7p9p2s1z3s4m6z9s7p9s7p3p2m8s5m1p2z5s0p1z3s0m1m4s7z5z6m9m7m5z3p6p5s9m2s7p9m3m8p0s1z5s9s3z6p2m3p4m2p6m4z4z8m7s5p3p4s7z1s6m4s7m4p8p3s5p6s6z1p4z8s2s1z4s6s9m4p7z2z7s2p9p5m6z1m8s1m4m3m9s7z6s3s7s6p2p3z6s9p2z4p4p8m"
"8m3s8p9m9m7z6z9s4z7p4p3m7z7s5p6z6p4s1s2m6m1z4z7z3p4m7s8s2p1m1z6s6p1m1p1m7s2s2p6s1p1p5s6m3m5m6s9s9s3z5m3z7s1z2s3s3z5z2p7p1s3m5p2z2m4m9p6p3m2z4m3p9m5z8m1m6m6p3s6z7z0p3p2s4s3s8s6z9m9s9p6s1s5z7m4p2s8s7m7m0m8s8p8p7p4z4p3z2p4p4z9p8p2z1z9p7p3p7m5s8m5s5z4s2m0s2z1s2m1p8m4s4m6m5m5p"
