"game_date","analysis_target","game_ID","tile_List","winner","Loser","gamelog_json"
"2022/8/14 17:32","Aさん","東1-0","4p4m5m5z2p6s9m7s6m4p2s3z9s8m6s3m8p6m8s2p2m5s5m1z3p2m1s0m4z2m2s6s1p9p6p7p4p9s2m2s7z7z1p6z7z1p1p6z8m8m3s3z1z7s8s7m0p5z1m7m1m7m5p2z9s4p2s3z0s3p1z4s7s5s7m2p8s8s8p1z9s7p3p","P1","P2","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[0,0,0],[25000,25000,25000,25000],[28],[38],[11,13,19,19,25,25,29,33,34,42,45,45,46],[46,45,37,43,13,22,41,51,36,27,32,46,46,43,17,17,42,43],[42,11,29,60,19,19,60,45,45,45,36,60,60,46,46,43,60,60],[11,13,13,14,15,16,23,26,27,28,33,34,36],[24,22,16,39,28,12,23,44,21,24,47,47,18,41,52,11,39,53],[36,'r11',60,60,60,60,60,60,60,60,60,60,60,60,60,60,60],[14,19,22,26,26,28,29,31,31,35,37,42,44],[14,36,24,18,16,35,12,12,29,39,47,21,18,37,45,17,24],[19,60,29,44,28,16,42,12,12,60,24,47,21,29,60,22,60],[14,16,18,27,29,31,33,34,42,43,44,44,47],[15,19,32,36,38,15,31,32,26,12,21,21,33,38,11,25,32],[42,44,44,43,29,19,16,36,33,60,47,60,21,18,33,60,11],['和了',[-6000,13000,-3000,-3000],[1,1,1,'跳満3000-6000点','断幺九(1飜)','門前清自摸和(1飜)','平和(1飜)','立直(1飜)','海底摸月(1飜)','赤ドラ(1飜)','裏ドラ(0飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","東2-0","1z9m1s1p7m5p7z1m3z4s2p6s4m4z8p9p1z8s2z2m7p6m2p3m5m7s5p9s8p1s2m6z4z4z2p7p5m3z1s4m3p3z6m2m9s7z1z9p6p6s2z5z4s7m6s7s9s4s9p6z1s3m9s2s4p5s7m8m1p1p6m2s4z1m5p5z8s2z2s4s9m7z2m","P4","P3","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[1,0,0],[19000,37000,22000,22000],[32],[],[13,17,18,19,23,26,28,33,33,35,35,36,37],[31,47,22,28,42,22,25,12,22,31,16,41,36,17,34,13,35],[60,60,13,35,60,60,28,60,60,60,19,60,60,22,37,26,23],[11,13,19,21,23,26,29,32,33,37,42,45,46],[46,21,11,36,29,12,13,39,46,27,14,12,29,42,36,29,39,17],[29,42,45,19,26,29,60,11,39,60,60,60,23,60,29,60,60,37],[11,14,51,15,16,18,24,24,33,53,38,41,45],[41,17,43,14,41,27,15,28,44,15,23,39,26,45,37,46,32,18],[11,45,38,43,14,15,60,27,28,60,60,60,60,60,44,37,41,41],[14,18,22,23,24,52,26,27,27,28,38,43,47],[19,25,34,44,38,16,37,31,44,43,43,47,'c262728',34,39,31,24,21],[47,38,43,60,60,19,60,60,60,60,60,60,14,22,60,60,27,60],['流局',[-1000,-1000,-1000,3000]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","東3-1","9p9m7p7p7s3p7z7m8p5z4z2p1m5s2m6m4p5p5m7z2z9m6s6z4z1m8s2z4m3s1z7m2p7p7m6p1m1p2m6s9s7m1s5z7s5p3p9s6z3z3z2z4m7z9p3z3z1s4p8p1s4s4p1z5m1p8p9p3m5z2p8s4z2m8s3m6z8m0s6p4z8m0m","P1","P2","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[2,1,0],[18000,36000,21000,25000],[53],[],[12,13,14,14,19,24,26,28,32,32,33,37,45],[19,23,45,35,25,19,11,33,27,21,17,25,46,14,43,31,15,13],[45,14,60,28,37,26,60,35,60,60,60,60,60,60,60,19,12,60],[18,23,25,26,29,33,34,34,34,37,39,41,42],[27,47,44,12,15,36,38,41,17,12,31,'c252627',43,47,31,34,21],[41,60,42,18,12,39,15,44,60,60,60,29,41,43,47,25,38],[13,15,16,16,23,52,31,32,33,35,36,36,38],[39,27,17,22,16,47,46,42,17,26,36,45,23,43,29,24,24,28],[60,38,13,35,60,60,60,60,52,60,27,60,'r22',60,60,60,60,60],[11,16,18,19,21,21,22,27,32,35,41,46,47],[29,37,28,11,24,42,44,14,22,11,39,37,39,42,43,28,41,29],[19,11,41,60,46,60,60,21,21,60,47,39,60,29,60,42,60,60],['流し満貫',[-2000,-2000,-4000,8000]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","東3-2","1m3s2p0m3p2s2z4m5z9s5s1s1m3s3z3z3p1z8p7m9s2p6m4z1p7z0s6p5m1p5p6z6z3z7z7m1z4m7p3m9m8m5z9p3s0p6z9p6m7z5z4z6s6s9s8s9p7m2s5s3z8m5z6p4p7s8p5m6s4z5m8p3m4p4p2z1p7z6m8s4s9m2s","P1","P2","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[2,2,1],[16000,34000,16000,33000],[16],[],[12,13,14,14,18,25,27,29,32,33,38,39,46],[33,32,14,31,43,28,16,53,25,47,27,45,46,45,39,32,45,28],[46,29,39,38,60,25,28,27,60,60,60,60,60,60,60,12,60,13],[12,18,19,21,23,23,26,31,31,34,34,37,41],[22,42,45,11,43,17,44,26,46,17,13,29,29,44,38,35,26,15],[41,60,60,37,60,23,60,23,12,46,22,21,19,60,13,29,29,60],[11,12,12,13,16,22,26,27,28,36,37,37,38],[41,51,39,33,23,39,21,15,46,41,19,33,16,36,29,43,24,36],[60,12,22,60,60,'r37',60,60,60,60,60,60,60,60,60,60,60,60],[11,17,19,22,24,25,27,31,34,35,42,42,44],[11,23,'42p4242',35,'c333435',41,22,47,21,43,14,18,52,47,36,17,18,37],[31,44,27,22,35,60,60,60,60,60,23,25,60,60,60,19,24,60],['流局',[-1000,-1000,3000,-1000]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","東3-3","7z1p7m9s4z3p4p7s3z8s4p1z5m4p8m4s6p9s4z6s1p9s3s2s9m6m1z3m4m5m9p4m8s2m6z2s1s6p5z8s2p8s5s8p0m4z3s3m9m7p1p6m7m6z1m7s1s6s6m1s7z9p3p6z3z9s3z8m7z2z7s1z3m2z4s2p1z3s2z2z3m5z4p","P3","ツモ","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[2,3,2],[15000,33000,18000,32000],[42],[33],[14,15,19,22,28,31,35,35,36,36,43,44,45],[21,23,38,24,39,39,16],[45,44,19,28,60,60,36],[12,12,17,18,19,28,28,29,32,34,53,45,47],[17,24,24,18,44,33,41],[45,47,19,29,34,44,32],[11,11,12,14,21,22,23,25,25,26,27,32,33],[34,39,37,41,34,36,32,13],['r25',60,60,60,60,60,60],[11,16,17,18,23,52,25,26,27,27,29,37,46],[47,44,43,15,26,21,19],[25,52,47,37,29,44,60],['和了',[-4200,-4200,15600,-4200],[2,2,2,'30符4飜3900点∀','門前清自摸和(1飜)','ダブル立直(2飜)','裏ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","東3-4","1p6z1s3z1p2m4p2m1z3p8p8m1s1m9s5m8p4m8p4s7s3s9s0p1z7p4m3m1z8s7m1p1s5s4z7p7m8m7s3m6p7p5z2p3z2z5p7z2m3s0s3z5z5p6s2z9m7s4z2m7z3s6s8p4p1m5p6p9p4s9p8s9s1z4m8s7p5s4z6m2s1p2z","P4","ツモ","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[2,4,0],[10800,28800,32600,27800],[44],[35],[13,14,15,15,16,22,23,24,32,33,34,34,36],[46,12,28,39,28,39,14,38,35],[60,16,'r60',60,60,60,60,60],[13,51,16,18,22,22,23,29,29,32,39,46,46],[31,24,'4646p46',18,15,34,52,13,17],[39,22,18,60,13,31,16,60,60],[11,16,18,23,24,26,26,32,35,37,43,45,45],[46,43,12,41,31,28,37,41,'c131112',21],[43,60,46,32,18,60,31,16,45,45],[11,17,17,19,19,19,31,36,38,42,44,47,47],[21,21,23,11,14,33,27,41,31],[60,60,31,44,19,19,19,11,11],['和了',[14200,-3400,-6400,-3400],[0,0,0,'跳満3000-6000点','三色同順(2飜)','断幺九(1飜)','門前清自摸和(1飜)','立直(1飜)','裏ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","東4-0","9m3p5p2z4s2m6s9p9p5m5p1m5z8p6z5m1p8s8p6p9m1z4s7m1s7z5m1z9s7s6z5s6s3m2m1m6s2p5s0p3s0s2s5z4s7z6p2p7m7m3s4p4m2s4p2p1p8m3m9m8s4p2s8m3m9p2s4m7z5z5z8m6m6p1m2m6m4z3s7m6m5s6s","P3","ツモ","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[3,0,0],[24000,25400,26200,24400],[33],[],[18,19,21,26,27,28,31,37,39,39,41,43,47],[19,34,15,45,15,26],[41,43,47,31,18,21],[12,13,14,51,21,23,23,28,31,37,39,42,43],[23,12,25,28,21],[42,31,28,60,25],[22,23,27,29,31,37,38,38,41,42,43,44,44],[25,36,'4444p44','c282729',46,38],[42,43,31,25,60,41],[11,14,16,24,25,27,27,33,34,42,43,44,46],[46,42,29,29,11,'p464646',28],[11,43,44,14,60,16,42],['和了',[-1000,0,1000,0],[2,0,2,'30符1飜1000点','役牌:自風牌(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","南1-0","6p0m1p6p7s6z9s8s1s8p1z0p5s1p7p3m6m6m5p3z1s5p4s8m9p8p7s1s9s6m8m2p2s2s7z2p4s0s9p9s5m4z6z8p5s7m1z9s9m6p6z1m3z2p6s3p1m5m4p2s7p6s5z5s6z3s9m9p8s8s3p8s4m3s2m7m3m5m1z5p1p5z3p","P4","ツモ","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[4,0,0],[23000,25400,27200,24400],[41],[],[11,12,14,14,16,24,28,29,33,36,37,42,43],[45,26,38,52,13,16,25,28,16,32,53],[43,45,29,33,42,28,11,60,14,60,38],[11,12,12,19,22,24,24,27,33,41,44,47,47],[26,37,31,35,25,34,37,18,47],[44,19,41,11,24,37,60,60,31],[13,14,17,18,18,21,26,27,36,37,42,42,44],[51,46,28,21,'42p4242',43,18,31,22,22],[21,44,46,60,17,60,60,60,60,60],[13,17,19,23,31,32,34,34,42,43,44,45,47],[21,39,41,27,16,31,29,39,32,34],[13,23,17,60,34,34,32,31,60,60],['和了',[-8000,0,8000,0],[2,0,2,'満貫8000点','役牌:場風牌(1飜)','ドラ(3飜)','赤ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","南2-0","2p6z3s4s2m0m2s9s9p7z6z3m3m9s2p8m1m6p1s2z4m8m1z1p8p5p3m9m1s7m5s3z8s4z9p6s3p4p9s0p7m1m6m2z4z6p4z6s2m4m9m9s6s1z5s3z1p8s4p7m7s7z5p6s7m7z4m5z6p3m9p7s2p3p1m2s2z1s3p3s0s3z2z","P4","P1","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[5,0,0],[15000,25400,35200,24400],[23],[],[16,18,19,25,27,27,28,28,33,37,45,46,47],[33,32,46,22,31,41,'p464646'],[45,47,37,32,60,19,22],[12,12,15,16,16,21,28,32,34,37,38,41,41],[45,34,39,13,18,42,21,13],[21,45,28,60,60,60,60,32],[15,18,21,23,24,26,27,32,33,34,35,45,46],[22,12,29,13,11,14,28],[46,45,60,15,18,11,21],[11,14,15,19,22,24,27,29,31,34,38,43,44],[46,51,47,39,26,18,25],[31,44,19,11,29,60,46],['和了',[0,-2600,2600,0],[2,1,2,'40符2飜2600点','断幺九(1飜)','ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/14 17:32","Bさん","南3-0","4p4p2p1s9p2s6s4p1z8p3m3z4z2s9s6p4m9s8p3z8s7z5z8m6m1s1p7s5p3p9m1p1z4z4m7z9p3p3m1p6m7m1p2p1m9m1m8p8m5s6z0p6p8m7p3p5m2z2m3s5m4s7m0m4s3s9m2m2p9p3p5z6s7p3z5s9s5m5p6z0s3s1z","P4","P1","{'dan':['雀豪★1','雀豪★1','雀聖★1','雀豪★3'],'lobby':0,'log':[[[6,0,0],[15000,22800,37800,24400],[25],[],[11,13,17,28,33,37,41,42,43,44,45,47,47],[24,32,28,32,39,47,31,23,44,23,17,19,35,18,42,34,33],[17,37,24,43,42,44,45,28,60,28,41,60,11,13,39,42,31],[11,12,14,22,25,26,27,29,35,36,37,38,46],[22,36,13,39,28,45,21,19,14,13,21,11,46,27,12,17,19],[46,11,'r29',60,60,60,60,60,60,60,60,60,60,60,60,60,60],[14,16,16,26,27,31,32,32,34,38,38,39,42],[44,31,24,43,26,43,18,37,21,47,21,22,28,52,23,33,51,12],[60,39,42,60,31,31,43,38,60,14,60,16,16,28,38,24,27,60],[12,13,17,18,19,24,31,34,36,37,42,45,46],[24,29,41,44,14,38,16,25,41,29,16,11,18,26,15,15,34,22],[31,46,60,29,44,42,45,19,60,60,60,60,16,17,24,12,15,15],['流局',[-1000,3000,-1000,-1000]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1279.0,1075.0,3147.0,2289.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
