"game_date","analysis_target","game_ID","tile_List","winner","Loser","gamelog_json"
"2022/8/11 15:37","Cさん","東1-0","2m3z3s2p1p4z4p5z8p2s3z2s0m5m4z9m6p3z7s9p9p1m6p2m6m9m2s3s3s9s4p8p2z2p8m8p7z1p7s3s7s5m8m5s4s7p1s5z6s6s3z5z4s2z3m8p3p4m4s6z1m7s6z6m1p7z6p5s9s5p9p9s6z4z4m5z3p4m2m8s9m7z1s",P1,P2,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[0,0,0],[25000,25000,25000,25000],[12],[14],[12,14,16,18,21,22,25,27,31,53,38,41,41],[42,22,45,32,19,29,'c151416',32],[31,38,42,60,60,45,12,60],[11,13,17,22,23,25,27,31,38,38,42,44,46],[12,21,28,51,26,29,12,33],[44,46,42,31,17,'r51',60,60],[13,16,17,17,17,18,23,24,27,29,35,39,47],[43,44,32,15,43,11,16,33],[60,60,47,39,60,32,29,27],[11,13,15,19,24,52,26,32,34,36,36,41,41],[33,24,43,44,37,26,19],[19,60,60,60,60,15,60],['和了',[0,4900,-3900,0],[1,2,1,'30符3飜3900点','平和(1飜)','立直(1飜)','ドラ(1飜)','裏ドラ(0飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","東2-0","3p5z8p6z9s8m4s3m7s7z8s6s9m5p9m8m3s8p6m5m4z3z4p4z7m3s1m2s9m3p1s6s2p1m9m7s6m5s9s1s1z5z3m6s9p1p6s4p4s5s1m7m3p2p2m2s7p4m3m2m7p1z6z6p1s0s3z0p4p0m1p2z5s2z2p6m5z8m1p6p2s5m6z",P4,P3,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[1,0,0],[25000,28900,21100,25000],[21,45],[],[14,14,18,25,25,29,33,33,37,38,38,42,43],[28,34,38,19,'33p3333',44,17,'p252525',31,19,39,13,36,11,12,13,46,43],[42,43,29,28,18,60,19,17,60,60,60,37,13,60,60,60,34,60],[15,16,17,24,26,28,28,32,34,41,42,43,45],[46,46,13,36,18,28,43,33,'c171516',36,37,31,36,24,17,32,12,26,52],[42,43,45,41,36,32,34,60,13,60,60,60,60,43,18,60,60,17,17],[11,12,13,17,22,23,26,29,29,37,38,39,41],[23,39,37,19,33,16,24,11,19,22,16,41,29,34,23,27,27,31],[41,17,26,23,60,60,19,60,60,29,60,60,22,60,60,60,60,60],[12,14,21,27,27,31,34,39,44,44,47,47,47],[45,18,47,46,25,15,44,32,23,11,35,45,21,35,22,14,41,53],[39,60,'474747a47',31,21,45,12,25,44,60,32,60,44,44,34,27,27,23],['流局',[-1500,1500,1500,-1500]]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","東2-1","1m6p6z8s1s6s9s3s1s4p6s1z1z8p9m9m7p3m0p5z2z9p6m7m4p8p4s2z3z8p5m3m3p7m1m4p1z5p5z8m1p3p4z6s3m3z8s2m5p6p3s3m4s6m8s2m5s9p9p0m1m1s3p7z3z3p1z4s9m3s6p5s3s0s4z4p1s7s1m5s6z9s7s",P1,P2,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[1,1,0],[23500,30400,22600,23500],[11],[37],[14,14,18,21,22,28,29,32,37,37,39,45,46],[46,39,36,19,52,16,17,'1414p14',43,23,'c242352',18,36,12,13,12],[45,32,18,60,21,22,28,29,60,17,46,46,39,39,60,37],[12,12,14,17,18,21,26,27,32,34,39,42,45],[47,38,33,41,19,45,24,28,28,17,41,21,13,25,34],[42,21,45,47,41,60,14,'r24',60,60,60,60,60,60,60],[14,15,16,16,17,22,25,32,38,42,43,44,44],[11,31,31,41,27,42,34,15,11,25,23,43,26,16],[60,42,32,60,22,60,44,44,43,27,11,60,25,17],[15,18,19,21,22,22,27,27,32,36,46,47,47],[26,36,24,28,13,29,'2222p22',42,13,24,45,44,38,33,38],[19,32,18,15,60,36,21,24,42,60,46,45,44,13,47],['和了',[-12300,13300,0,0],[1,0,1,'満貫12000点','立直(1飜)','ドラ(2飜)','裏ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","東2-2","4s6p3s6m2s9m5s6m3s5m8m9s8s4m9p6p2m2z3s7m3m2p3z2z7p7p8p6m7z1m5m5z1s5p4p7s6z1z4z7m2m3p2m7s4z4z1z9p8s7z0m4p7p3s4s8p9p2s8p1m3z2z1z7m5p5s7s8s7p7s3z2p1p5z8m8m9s7m6s5s0s8s1p",P1,P2,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[1,2,0],[11200,42700,22600,23500],[36],[],[12,13,14,16,19,21,23,28,31,32,39,39,43],[33,35,18,29,33,43,28,15,25,41,23,44,47,33],[43,28,19,60,60,60,60,18,35,60,60,60,60,60],[11,14,14,19,22,23,24,25,26,31,32,36,46],[47,16,16,39,26,17,42,16,45,24,44,12,41,51,34],[46,19,47,60,11,32,31,42,60,36,60,60,60,26,60],[13,18,19,21,23,24,26,31,34,45,45,46,47],[34,32,33,38,12,13,27,47,'p454545',37,17,37,29,24,'p343434'],[21,19,18,46,47,38,13,60,12,60,60,60,60,13,23],[11,13,15,22,52,29,34,36,36,41,42,44,46],[26,19,15,14,42,22,27,11,31,46,12,44,38,27,28],[29,46,19,44,22,60,11,60,60,60,41,60,42,60,60],['和了',[0,0,1600,-1600],[2,3,2,'30符1飜1000点','役牌 白(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","東3-0","8s6z6m6z1m6s8m1s3z4m7s5s5s3z1s8s8s9s4s8p6m1p4p7p6s2z4p2m2s7p1z5s3m5z9s7m3m3z6s1m9m2m9m8m6z7m7s3m5z1s3s2p5p1s4z6p5z1z4z2p4m6z7z9p6s2p3p4m4s5z9s7s2p3s5m4p2z8m1z5p2z3p0p",P3,ツモ,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[2,0,0],[11200,42700,24200,21900],[41],[],[13,51,17,18,21,27,27,28,28,34,34,42,47],[16,18,37,31,34,24,24,41,39,36,19,37,33,31,41,'c141351'],[47,42,21,60,37,60,60,60,60,60,60,60,60,60,60,18],[11,14,16,17,19,21,25,32,32,32,33,39,44],[46,31,35,38,28,27,12,35,17,11,18,13,22,44,44,46],[11,19,39,46,38,21,35,60,60,14,44,25,60,60,60,60],[12,15,19,21,23,24,26,26,28,29,29,33,44],[47,'2929p29',11,43,35,38,16,36,32,13,13,19,46,45,'c222123',26,22,47],[44,12,15,47,43,60,60,33,60,19,11,60,13,13,35,36,45,46],[11,12,15,16,23,26,29,53,37,38,41,43,47],[38,46,36,14,43,39,21,42,27,45,43,12,17,31,25,45,14,29],[29,43,47,46,60,41,39,60,21,23,60,11,14,60,45,60,60,60],['和了',[0,1000,0,-1000],[1,3,1,'30符1飜1000点','平和(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","東4-0","3s2s8p2p4p9s5s4z4p9m7z8p7m2z6p9s4m3m2z3m1p2m3z8p6p1s6p1z7p3m1p7p5s6z3p1m2m8m5z9m8s8s7s4m5p7s3s9p3m4s9s3p3z9p3z6m1m4s3s2z3p4s2p5p6z2s7z5p1z2s6s6m1p7s6p8m5z6z0p2s5m9p7m",P4,ツモ,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[3,0,0],[11200,43700,24200,20900],[52],[46],[12,14,15,18,19,22,31,37,39,41,42,43,44],[33,24,24,17,14,21,26,27,35,12,38,25,13,43],[37,33,22,39,44,60,42,41,31,43,60,35,14,60],[11,16,21,22,23,24,27,28,33,53,36,38,44],[32,39,19,42,13,12,31,13,46,18,38,37,34,29],[44,11,60,60,60,60,16,60,60,60,39,'r21',60],[11,12,14,15,17,18,24,29,31,35,36,36,41],[28,35,47,26,42,43,26,21,23,45,37,33,39],[41,31,60,29,60,60,28,60,11,17,18,12,60],[51,16,17,19,27,31,34,38,44,45,45,46,47],[47,22,44,28,39,13,28,41,27,11,19,14,29,23],[31,44,60,22,34,60,60,60,60,60,46,60,39,47],['和了',[-1300,6200,-1300,-2600],[1,1,1,'20符4飜1300-2600点','門前清自摸和(1飜)','平和(1飜)','立直(1飜)','赤ドラ(1飜)','裏ドラ(0飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","南1-0","4z9s5s1z4p2z4p2s6p8p6s7z0s8p6p1m1m6s8m3m9m1z9p5p9m8m3m7p8p3m2s3p4p1z4s6z7s2p2z5s4s3z6m3z9p7p3p1p4z4m4s2m6s3s7p9m7z5z7z2p5z8m1p9m1m2z1s9p3m7m9p5z1s5m8s4m6p5m3s3z7z3p2m",P3,ツモ,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[4,0,0],[9900,48900,22900,18300],[33],[],[11,14,51,17,18,22,52,32,33,34,37,38,42],[46,41,32,28,36],[11,60,42,46,28],[12,12,15,21,21,25,26,27,28,31,36,37,39],[44,24,26,47],[31,39,44,60],[14,16,16,16,17,24,25,31,37,38,39,39,41],[39,42,53],[41,60,31],[17,22,23,32,33,35,38,43,44,44,45,46,46],[35,24,'44p4444','4646p46'],[17,38,45,43],['和了',[0,0,-2000,2000],[3,2,3,'30符2飜2000点','役牌:自風牌(1飜)','役牌 發(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","南2-0","4p7s9m6z2m6s5m8s2s6s7p1s4s3s4p9p5z1p4m7s2z1z9s8m5s7s4z6p6z8s1m6p9m2m3z6m4z8s3s8p6p4s2p7p0p8p3p2p3p9s1s8p2p6m4s9s0m6z3z7p3m7z4z5s4z3z6s6p5p8p9m1s5z4s6m9s8s6m7p5p7z3z7m",P4,ツモ,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[5,0,0],[9900,48900,20900,20300],[27],[],[12,15,17,18,18,18,19,23,29,32,41,42,46],[19,15,27,24,14,39,'1818p18',26,26,'1919p19',44,26,52,23,22,51,13],[29,32,60,23,24,60,42,60,60,46,41,60,44,52,23,22,18],[11,12,13,14,21,21,21,24,29,32,33,35,41],[45,46,38,31,29,37,18,35,46,19,12,38,34,28,39,16,46,47],[60,60,29,38,41,24,60,14,60,60,29,35,21,21,28,21,60,31],[11,13,15,17,24,25,29,32,41,42,45,47,47],[24,12,32,34,45,42,37,38,43,33,22,23,31,34,43,44],[32,29,60,60,42,60,60,60,60,60,60,24,41,24,23,60],[11,13,14,14,17,22,23,31,33,53,36,37,42],[37,36,36,33,21,41,44,11,16,28,27,22,28,39,27,35],[31,42,11,17,36,60,60,60,21,22,23,60,27,60,60,16],['和了',[12000,0,0,-12000],[0,3,0,'跳満12000点','清一色(5飜)','赤ドラ(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","南3-0","8s8m2z5s5m1z3s3z2z7p6z2p3p2m1z3p2p1s6s3m6s8p9s1m3s7m3s3p4s5z3p0p1p2s2s9s4p7p7s8s9s2z1m9m4s2p6m7z4m5z4z1s5p9s9m8m1p3m6m0m9m9p6z6m9m5z5m1m5s4s8m6p1p1s9p4p8p7s3s8p6s4z6s",P4,P1,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[6,0,0],[21900,48900,20900,8300],[33,28],[],[13,17,22,25,25,26,26,27,32,32,34,43,45],[18,41,43,'43p4343',12,31,39,33,'p262626',21,24,39],[45,60,13,22,60,60,60,32,27,60,60,60],[12,14,15,16,24,27,28,29,53,37,43,46,46],[42,'c131214',27,41,36,'4646p46',11,23,45,32,27,42],[43,42,24,60,28,29,60,60,60,60,60,60],[11,12,14,14,17,29,37,41,41,42,43,44,47],[47,35,'41p4141',42,46,'4747p47',23,13,36,33,34,23,32,37],[29,60,37,43,44,17,60,46,60,60,60,60,60,60],[12,13,17,18,21,24,26,31,35,38,38,44,47],[38,15,33,22,23,22,28,17,'c343335',52,39,38,36],[31,21,44,47,15,60,60,18,26,22,60,'383838a38',60],['和了',[0,-12000,12000,0],[2,1,2,'満貫12000点','混一色(2飜)','役牌:場風牌(1飜)','役牌:自風牌(1飜)','役牌 中(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
"2022/8/11 15:37","Cさん","南3-1","3s9s9p3z2z0m3s7z8m6p6m1z1s6m2m6p6p9m3z5s6z3z6s7m6z7m4p4z3p7z7s1m4p2s9p7m6m9s4z2z9m2p8p0p4s4s5s4p6z6s3s4m4z6z5p5z5z3p7m2m7s2m8p4z2p8s4m9m9p5z5m8p0s4s5m5s9m4p2z9s4m1m8s",P4,P1,"{'dan':['雀豪★3','雀豪★2','雀豪★1','雀豪★1'],'lobby':0,'log':[[[6,1,0],[21900,36900,32900,8300],[42],[],[11,12,13,13,21,22,25,26,27,31,42,45,47],[39,42,47,41,26,35],[60,31,45,60,13,21],[11,13,13,15,18,28,32,36,37,39,41,43,47],[29,51,18,31,26],[41,32,18,18,43],[14,18,21,21,23,25,27,29,33,34,38,38,41],[41,'p414141','c323334',26,16,19],[18,29,14,23,60,60],[16,18,21,22,23,27,27,31,31,32,32,36,37],[33,43,33,16,12,43],[18,16,'r43',60,60,60],['和了',[-1800,0,2800,0],[2,0,2,'30符1飜1500点','役牌:自風牌(1飜)']]]],'name':['Aさん','Bさん','Cさん','Dさん'],'rate':[1521.0,541.0,1124.0,1400.0],'ratingc':'PF4','rule':{'aka':0,'aka51':1,'aka52':1,'aka53':1,'disp':'玉の間南喰赤'},'sx':['C','C','C','C']}"
